"","X","year","month","date","home","h_points","away","a_points","winner","win_status","winning_margin","home_id","away_id","h_avg_points","a_avg_points","h_avg_fg","a_avg_fg","h_avg_fga","a_avg_fga","h_avg_3p","a_avg_3p","h_avg_3pa","a_avg_3pa","h_avg_ft","a_avg_ft","h_avg_orb","a_avg_orb","h_avg_drb","a_avg_drb","h_avg_ast","a_avg_ast","h_avg_stl","a_avg_stl","h_avg_blk","a_avg_blk","h_avg_tov","a_avg_tov","h_avg_pf","a_avg_pf","h_avg_tsp","a_avg_tsp","h_avg_ortg","a_avg_ortg","h_avg_drtg","a_avg_drtg","h_win_perc","a_win_perc","h_back","a_back"
"226",639,2018,"3",23," TOR",116," BRK",112," TOR","Home",4," TOR68"," BRK68",114.666666666667,108.733333333333,41.7333333333333,38.9333333333333,85,87,13.6,13.7333333333333,34.9333333333333,37.4,17.6,17.1333333333333,9.73333333333333,9.46666666666667,34.3333333333333,33.0666666666667,27.3333333333333,26.1333333333333,6.73333333333333,5.93333333333333,5.8,5.66666666666667,12.7333333333333,13.4,20.8,21.1333333333333,0.6044,0.5644,119.38,110.913333333333,108.066666666667,115.68,0.866666666666667,0.266666666666667,0,0
"1389",640,2018,"3",24," PHI",120," MIN",108," PHI","Home",12," PHI69"," MIN70",111.133333333333,111.533333333333,40.7333333333333,41.2,85.8,85,12.2666666666667,8.26666666666667,31.6666666666667,22.6666666666667,17.4,20.8666666666667,11,9.73333333333333,35.6,32.2666666666667,28.4,22.4,7.13333333333333,6.4,4.8,4.33333333333333,14.9333333333333,11.8666666666667,20.4,19.5333333333333,0.582066666666667,0.582933333333333,113.96,116.306666666667,107.553333333333,117.206666666667,0.666666666666667,0.533333333333333,0,1
"1081",641,2018,"3",24," MEM",93," LAL",100," LAL","Away",7," MEM72"," LAL65",98,113.733333333333,36.8,41.8,85.3333333333333,88.3333333333333,8.53333333333333,12.8666666666667,24.4666666666667,33.7333333333333,15.8666666666667,17.2666666666667,10.6,9.93333333333333,30.8,36.5333333333333,22.3333333333333,24.4666666666667,7.26666666666667,7.26666666666667,4.4,4.8,14.8666666666667,14.6666666666667,23.8666666666667,20.0666666666667,0.518,0.578333333333333,101.626666666667,112.886666666667,116.14,110.033333333333,0.0666666666666667,0.533333333333333,0,0
"382",642,2018,"3",24," DAL",98," CHO",102," CHO","Away",4," DAL69"," CHO71",106.2,112.933333333333,39.2666666666667,40.2666666666667,87.8666666666667,87.2666666666667,12.4,10.8,31.6666666666667,28.7333333333333,15.2666666666667,21.6,9.4,9.66666666666667,34,33.7333333333333,24.2,22.2666666666667,6.6,7.26666666666667,3.53333333333333,4.6,11.7333333333333,10.9333333333333,18.7333333333333,17.1333333333333,0.551866666666667,0.5668,109.606666666667,114.386666666667,112.52,112.953333333333,0.333333333333333,0.466666666666667,0,0
"227",643,2018,"3",25," BRK",114," CLE",121," CLE","Away",7," BRK69"," CLE71",109.133333333333,114.2,39.0666666666667,42.8,86.6,87.6,13.3333333333333,11.8,35.8,31.2,17.6666666666667,16.8,9.26666666666667,9.2,32.6,34.1333333333333,25.3333333333333,23.7333333333333,6,7.06666666666667,5.86666666666667,4.93333333333333,12.7333333333333,12.6,21.3333333333333,20,0.5656,0.586933333333333,111.426666666667,115.566666666667,115.88,112.833333333333,0.266666666666667,0.6,0,0
"149",644,2018,"3",25," SAC",93," BOS",104," BOS","Away",11," SAC71"," BOS68",99.2,107.2,38.8,39.1333333333333,88.6,86.8,10.1333333333333,11.7333333333333,26.7333333333333,30.6666666666667,11.4666666666667,17.2,9.93333333333333,10.4,32.6666666666667,34.9333333333333,22.9333333333333,23.1333333333333,7,6.33333333333333,4.6,4.66666666666667,11.8666666666667,12.6666666666667,20.2,19.3333333333333,0.522333333333333,0.5574,105.073333333333,111.393333333333,111.76,108.793333333333,0.266666666666667,0.6,0,0
"1007",645,2018,"3",25," TOR",106," LAC",117," LAC","Away",11," TOR69"," LAC72",114.2,113.866666666667,41.2,42.7333333333333,84.9333333333333,86.4666666666667,13.3333333333333,9.13333333333333,34.3333333333333,25.4666666666667,18.4666666666667,19.2666666666667,9.66666666666667,10,34.6,34.4666666666667,26.7333333333333,22.7333333333333,6.6,7.6,5.73333333333333,4.2,12.6,13.8,20.8,19.2666666666667,0.598666666666667,0.5832,118.613333333333,114.266666666667,108.406666666667,113.613333333333,0.866666666666667,0.533333333333333,0,0
"1618",646,2018,"3",25," OKC",105," POR",108," POR","Away",3," OKC72"," POR70",110.666666666667,111.066666666667,40.5333333333333,40.0666666666667,87.4666666666667,88.4,11.6,11.6666666666667,30.9333333333333,31.4,18,19.2666666666667,11,10.8666666666667,33.0666666666667,36.4666666666667,22.6,20.4666666666667,7.93333333333333,6.86666666666667,6.26666666666667,4.93333333333333,13.4666666666667,11.6,19.3333333333333,18.3333333333333,0.562333333333333,0.5626,112.946666666667,114.826666666667,109.673333333333,104.62,0.733333333333333,0.866666666666667,0,0
"767",647,2018,"3",25," GSW",91," UTA",110," UTA","Away",19," GSW71"," UTA70",110.733333333333,102.8,41.2,37.0666666666667,84.2,82.8666666666667,11.1333333333333,9.86666666666667,28.6,30.4666666666667,17.2,18.8,7.46666666666667,10.2666666666667,34.4666666666667,36.9333333333333,26.7333333333333,23.1333333333333,8,8,6.86666666666667,5.6,13.6666666666667,14.3333333333333,20.2,18.8666666666667,0.594,0.549466666666667,112.626666666667,107,107.88,98.34,0.666666666666667,0.8,0,0
"690",648,2018,"3",26," DET",112," LAL",106," DET","Home",6," DET69"," LAL66",100.6,113,37.6,41.2666666666667,87.2666666666667,87.8,10.2666666666667,13.2666666666667,29.2666666666667,34.2,15.1333333333333,17.2,11.3333333333333,9.93333333333333,34.0666666666667,36.4,21.2666666666667,24.4666666666667,7.53333333333333,7.33333333333333,4.66666666666667,4.66666666666667,13.1333333333333,14.5333333333333,18.2666666666667,19.6666666666667,0.524266666666667,0.5776,104.66,112.94,107.446666666667,109.06,0.4,0.6,0,0
"616",649,2018,"3",26," PHI",123," DEN",104," PHI","Home",19," PHI70"," DEN70",111.4,116.933333333333,40.7333333333333,42.8,86.2666666666667,86.3333333333333,12.5333333333333,13.5333333333333,32.3333333333333,32.6666666666667,17.4,17.8,10.8666666666667,9.93333333333333,36.1333333333333,32.9333333333333,28.5333333333333,28.2666666666667,7.4,8.4,5.2,5.4,15,14.3333333333333,21.2666666666667,20.3333333333333,0.579,0.609466666666667,113.14,119.233333333333,106.773333333333,114.206666666667,0.666666666666667,0.6,0,0
"303",650,2018,"3",27," HOU",118," CHI",86," HOU","Home",32," HOU73"," CHI69",111.866666666667,102.8,39.1333333333333,38.4666666666667,83.3333333333333,89.4,15.0666666666667,10.4666666666667,40.0666666666667,30.6666666666667,18.5333333333333,15.4,9.06666666666667,10.9333333333333,33.4666666666667,33.2,21.3333333333333,23.8666666666667,8.2,9,5.26666666666667,3.33333333333333,13.0666666666667,13.1333333333333,19.7333333333333,20.2,0.597333333333333,0.523866666666667,117.006666666667,105.346666666667,106.3,115.88,0.933333333333333,0.266666666666667,0,0
"461",651,2018,"3",27," MIA",98," CLE",79," MIA","Home",19," MIA68"," CLE72",107.466666666667,114.8,40.2,43.0666666666667,87.2666666666667,87.6,11.4666666666667,11.8666666666667,30.3333333333333,31.1333333333333,15.6,16.8,10.4666666666667,9.46666666666667,32.7333333333333,34.0666666666667,24,23.6666666666667,8.8,6.53333333333333,5,4.46666666666667,11.8,12.1333333333333,19.8,19.8666666666667,0.558466666666667,0.589333333333333,112.266666666667,116.913333333333,107.486666666667,115.146666666667,0.6,0.6,0,0
"768",652,2018,"3",27," GSW",81," IND",92," IND","Away",11," GSW72"," IND72",109,101.466666666667,40.8666666666667,39.0666666666667,84.2666666666667,88.1333333333333,10.6666666666667,8.4,27.1333333333333,23.8,16.6,14.9333333333333,7.86666666666667,11.2666666666667,34.0666666666667,32.8666666666667,26.7333333333333,20.3333333333333,8.06666666666667,10.6,6.86666666666667,3.73333333333333,13.3333333333333,13.6,19.8666666666667,19.1333333333333,0.586133333333333,0.528466666666667,111.62,106.646666666667,107.853333333333,104.613333333333,0.666666666666667,0.6,0,0
"1540",653,2018,"3",28," PHI",118," NYK",101," PHI","Home",17," PHI71"," NYK71",113.333333333333,106.4,41.7333333333333,42.6666666666667,86.6,91.4,12.8,8.33333333333333,32.0666666666667,25.2,17.0666666666667,12.7333333333333,10.6666666666667,11.3333333333333,37,32.8,29.2666666666667,23.7333333333333,6.93333333333333,7.4,5.4,4.66666666666667,15.1333333333333,12.9333333333333,22.0666666666667,20.7333333333333,0.587733333333333,0.538,114.446666666667,109.306666666667,105.78,116.44,0.733333333333333,0.266666666666667,0,0
"1163",654,2018,"3",28," MEM",108," POR",103," MEM","Home",5," MEM74"," POR72",98.4666666666667,110.533333333333,37.2,40.2,86,89.4,9.2,11.5333333333333,26.2,32,14.8666666666667,18.6,10.8666666666667,11.9333333333333,30.4,35.8,22.4666666666667,20.8666666666667,7.53333333333333,6.8,4.73333333333333,5.53333333333333,14.4666666666667,11.4666666666667,23.8666666666667,18.2,0.519933333333333,0.5564,102.566666666667,114.893333333333,114.406666666667,105.933333333333,0.133333333333333,0.866666666666667,0,1
"74",655,2018,"3",28," MIN",126," ATL",114," MIN","Home",12," MIN72"," ATL74",110.333333333333,103.2,40.7333333333333,37.8,86.1333333333333,86.7333333333333,8.2,11.6666666666667,22.6666666666667,33.4666666666667,20.6666666666667,15.9333333333333,9.93333333333333,8,32.9333333333333,35.5333333333333,21.6666666666667,22.4,6.46666666666667,7.66666666666667,4.33333333333333,4.4,12.1333333333333,15.8,19.8666666666667,19.2666666666667,0.5692,0.538666666666667,113.773333333333,102.086666666667,114.993333333333,112.693333333333,0.466666666666667,0.2,0,0
"1009",656,2018,"3",28," PHO",99," LAC",111," LAC","Away",12," PHO75"," LAC74",102.866666666667,112,38.6,42.2666666666667,88.4666666666667,86.8,9.33333333333333,9.26666666666667,27.5333333333333,24.6666666666667,16.3333333333333,18.2,9.26666666666667,9.93333333333333,35.0666666666667,33.9333333333333,21.6666666666667,22.1333333333333,7.46666666666667,7.46666666666667,5.2,3.8,15.8666666666667,12.9333333333333,22.8666666666667,18.4666666666667,0.5222,0.575133333333333,100.5,113.773333333333,113.56,112.706666666667,0.0666666666666667,0.533333333333333,0,1
"540",657,2018,"3",28," LAL",103," DAL",93," LAL","Home",10," LAL67"," DAL71",111.8,104.466666666667,40.7333333333333,38.3333333333333,87.2666666666667,87.1333333333333,12.8,12.6666666666667,33.5333333333333,33.2,17.5333333333333,15.1333333333333,9.46666666666667,8.53333333333333,35.8666666666667,35.0666666666667,24.2666666666667,23.4666666666667,7,6.8,4.73333333333333,4.06666666666667,14.1333333333333,11.6666666666667,19.8666666666667,18.2666666666667,0.5738,0.5472,111.9,107.653333333333,109.86,110.406666666667,0.533333333333333,0.333333333333333,0,1
"304",658,2018,"3",29," MIA",103," CHI",92," MIA","Home",11," MIA69"," CHI70",107.266666666667,101.6,40.0666666666667,37.9333333333333,86.6,89.3333333333333,11.2,10.6,30.1333333333333,31.6,15.9333333333333,15.1333333333333,10.0666666666667,11.5333333333333,33.3333333333333,33.2,24.0666666666667,23.6,9.26666666666667,9.2,5.4,2.8,11.8666666666667,13.4,19.8666666666667,20,0.560066666666667,0.518533333333333,111.853333333333,104.56,105.066666666667,116.106666666667,0.666666666666667,0.266666666666667,0,0
"1619",659,2018,"3",29," SAS",103," OKC",99," SAS","Home",4," SAS75"," OKC73",104.666666666667,109.6,40.1333333333333,40.3333333333333,88.3333333333333,87.6666666666667,7.6,11,22.8,30.2666666666667,16.8,17.9333333333333,11.0666666666667,11.3333333333333,32.9333333333333,32.8,23.5333333333333,21.9333333333333,7.93333333333333,8.06666666666667,5.8,6.2,11.2666666666667,13.5333333333333,16.6666666666667,19.3333333333333,0.534,0.5568,109.106666666667,112.34,105.866666666667,109.773333333333,0.466666666666667,0.666666666666667,0,0
"769",660,2018,"3",29," GSW",107," MIL",116," MIL","Away",9," GSW73"," MIL71",105.466666666667,108.8,40.0666666666667,40.6,84.8666666666667,83.8666666666667,10.0666666666667,9.33333333333333,26.6,25.2,15.2666666666667,18.2666666666667,8.8,8.86666666666667,34.4,30.1333333333333,26.0666666666667,24.8,7.8,9.53333333333333,6.93333333333333,6.6,13.4,13.4,19.4,20.2,0.567533333333333,0.577933333333333,109.266666666667,113.08,106.793333333333,114.64,0.6,0.4,0,0
"75",661,2018,"3",30," ATL",91," PHI",101," PHI","Away",10," ATL75"," PHI72",104.6,114.466666666667,38.0666666666667,42.4,86.4,87.5333333333333,12.0666666666667,12.6,33.2,32.0666666666667,16.4,17.0666666666667,7.86666666666667,10.9333333333333,35.4666666666667,37.6666666666667,23.2,29.8666666666667,7.73333333333333,6.86666666666667,4.06666666666667,5.4,15.6666666666667,14.4,19.4,21.7333333333333,0.547933333333333,0.587733333333333,103.626666666667,115,113.566666666667,105.206666666667,0.2,0.8,0,0
"850",662,2018,"3",30," HOU",104," PHO",103," HOU","Home",1," HOU74"," PHO76",111.8,102.533333333333,39.2666666666667,38.5333333333333,84.4,88.5333333333333,15.2666666666667,9.26666666666667,41.5333333333333,28.0666666666667,18,16.2,8.93333333333333,9.46666666666667,33.8666666666667,34.0666666666667,22,21.2666666666667,8.73333333333333,8,5.46666666666667,4.8,12.5333333333333,15.9333333333333,19,22.6,0.592266666666667,0.5206,116.746666666667,100.326666666667,104.24,114.06,0.933333333333333,0.0666666666666667,0,0
"1010",663,2018,"3",30," POR",105," LAC",96," POR","Home",9," POR73"," LAC75",110.333333333333,113.266666666667,40.1333333333333,42.7333333333333,88.0666666666667,86.8666666666667,11.6666666666667,9.33333333333333,32,24.2666666666667,18.4,18.4666666666667,11.6666666666667,10.4,35.4,34.2666666666667,20.8666666666667,22.7333333333333,6.86666666666667,7.53333333333333,5.6,3.93333333333333,11.8666666666667,13.2666666666667,18.2666666666667,18.3333333333333,0.5622,0.580666666666667,115.186666666667,114.733333333333,106.706666666667,111.953333333333,0.8,0.6,0,0
"770",664,2018,"3",31," SAC",96," GSW",112," GSW","Away",16," SAC74"," GSW74",98.3333333333333,105.133333333333,38.5333333333333,40,87.3333333333333,83.9333333333333,9.53333333333333,9.6,26.4666666666667,25.4,11.7333333333333,15.5333333333333,9.06666666666667,8.13333333333333,31.6,33.5333333333333,22.4666666666667,25.4,6.8,7.93333333333333,4.26666666666667,7,12.2,13.6666666666667,20.2666666666667,19.2666666666667,0.5264,0.571866666666667,104.666666666667,108.7,111.606666666667,109.106666666667,0.266666666666667,0.533333333333333,0,0
"851",665,2018,"4",1," SAS",100," HOU",83," SAS","Home",17," SAS76"," HOU75",103.6,112.333333333333,39.5333333333333,39.3333333333333,88.0666666666667,84.5333333333333,8.13333333333333,15.6,23.8,41.8666666666667,16.4,18.0666666666667,11.2666666666667,8.86666666666667,33.4,33.8666666666667,23.1333333333333,22.4666666666667,8.53333333333333,8.33333333333333,5.93333333333333,5.8,11.8666666666667,12.2,16.5333333333333,18.4,0.531666666666667,0.593733333333333,108.013333333333,117.18,104.28,105.393333333333,0.533333333333333,0.933333333333333,0,0
"229",666,2018,"4",1," BRK",96," DET",108," DET","Away",12," BRK71"," DET72",110.533333333333,102.266666666667,39.2,39.0666666666667,86.4666666666667,87.6666666666667,13.6,10.0666666666667,35.5333333333333,27.7333333333333,18.5333333333333,14.0666666666667,9.2,10.9333333333333,33,33.8666666666667,25.6,22,5.93333333333333,8.13333333333333,5.86666666666667,4.53333333333333,12.2,12.4,21.6666666666667,18.2666666666667,0.571866666666667,0.533733333333333,113.006666666667,106.633333333333,116.186666666667,106.44,0.333333333333333,0.533333333333333,0,1
"464",667,2018,"4",1," CLE",98," DAL",87," CLE","Home",11," CLE75"," DAL73",113.733333333333,102.733333333333,42.7333333333333,38.0666666666667,87.1333333333333,86.8666666666667,11.6,12,30.3333333333333,32.5333333333333,16.6666666666667,14.6,9.13333333333333,8.86666666666667,32.9333333333333,36.0666666666667,23.2666666666667,22.4666666666667,6.8,6.93333333333333,4.06666666666667,3.66666666666667,11.8,11.9333333333333,18.6666666666667,18.6,0.588133333333333,0.540666666666667,117,106.366666666667,113.846666666667,108.093333333333,0.666666666666667,0.333333333333333,0,0
"1464",668,2018,"4",1," NOP",104," OKC",109," OKC","Away",5," NOP68"," OKC74",107.533333333333,108.866666666667,43.2666666666667,40.2666666666667,90.3333333333333,87.6,8.13333333333333,10.8,23.0666666666667,29.9333333333333,12.8666666666667,17.5333333333333,8.4,11.3333333333333,36.9333333333333,32.4,26.2,21.4666666666667,7,8.4,7.26666666666667,5.93333333333333,12.6666666666667,13.8,18.2,19.8,0.553933333333333,0.5538,107.88,111.546666666667,108.013333333333,109.473333333333,0.533333333333333,0.6,0,0
"771",669,2018,"4",1," GSW",117," PHO",107," GSW","Home",10," GSW75"," PHO77",104.266666666667,101.666666666667,39.8,38.4666666666667,83.8,87.6666666666667,9.2,9.6,25.0666666666667,28.6,15.4666666666667,15.1333333333333,8,9.06666666666667,33.6,34.1333333333333,25.2,21.2666666666667,8,7.93333333333333,7.06666666666667,4.8,13.5333333333333,16.1333333333333,19.6,21.8,0.5678,0.524066666666667,108.033333333333,100.453333333333,108.28,113.7,0.533333333333333,0.0666666666666667,1,0
"1165",670,2018,"4",1," POR",113," MEM",98," POR","Home",15," POR74"," MEM76",109.6,98.5333333333333,39.9333333333333,37.6666666666667,88.8,85.1333333333333,11.2,9.13333333333333,31.7333333333333,25.5333333333333,18.5333333333333,14.0666666666667,11.8666666666667,10.2,35.4,30.4666666666667,21.0666666666667,22.3333333333333,6.8,7.06666666666667,6.13333333333333,4.4,11.4,13.6666666666667,18.9333333333333,23.4,0.554266666666667,0.526066666666667,114.44,103.786666666667,106.506666666667,115.086666666667,0.8,0.2,0,0
"1084",671,2018,"4",1," LAL",83," SAC",84," SAC","Away",1," LAL68"," SAC75",111.133333333333,98.0666666666667,40.4,38.2666666666667,86.3333333333333,87.5333333333333,12.2666666666667,9.53333333333333,33.2,26.8666666666667,18.0666666666667,12,9.13333333333333,9.26666666666667,36.5333333333333,32.4666666666667,24.2,22.8,7.06666666666667,6.8,4.66666666666667,4.46666666666667,14.4666666666667,12.2666666666667,19.7333333333333,20.2666666666667,0.573733333333333,0.5228,110.973333333333,104.1,108.593333333333,110.846666666667,0.533333333333333,0.266666666666667,0,1
"465",672,2018,"4",3," CLE",112," TOR",106," CLE","Home",6," CLE76"," TOR72",112.466666666667,111.466666666667,42,40.7333333333333,86.9333333333333,85.0666666666667,11.7333333333333,12.8666666666667,30.4666666666667,33.9333333333333,16.7333333333333,17.1333333333333,9,10.5333333333333,33.6666666666667,33.3333333333333,23,25.8666666666667,6.93333333333333,5.8,4,6.33333333333333,11.9333333333333,12.9333333333333,18.4,21.3333333333333,0.582333333333333,0.586066666666667,115.613333333333,116.96,111.026666666667,111.726666666667,0.733333333333333,0.733333333333333,0,0
"230",673,2018,"4",3," PHI",121," BRK",95," PHI","Home",26," PHI74"," BRK72",114.6,110.533333333333,43,39.2666666666667,88.7333333333333,86.0666666666667,12.8,13.4666666666667,33.1333333333333,35.5333333333333,15.8,18.5333333333333,10.6,8.86666666666667,37.8,33.2666666666667,31.2666666666667,25.3333333333333,8,5.86666666666667,5.46666666666667,5.66666666666667,15,12.4,21.7333333333333,21.6,0.586266666666667,0.5738,113.826666666667,112.866666666667,103.833333333333,115.82,0.8,0.333333333333333,0,0
"1542",674,2018,"4",3," NYK",73," ORL",97," ORL","Away",24," NYK73"," ORL74",104.933333333333,97.3333333333333,41.7333333333333,36.5333333333333,90.7333333333333,85.8,8.93333333333333,10,25.7333333333333,29.6,12.5333333333333,14.2666666666667,10.6666666666667,8.86666666666667,32.8,33.3333333333333,23.9333333333333,22.3333333333333,6.8,8.86666666666667,4,4.93333333333333,13.4666666666667,13.7333333333333,20.9333333333333,18.4,0.535133333333333,0.518466666666667,107.833333333333,100.66,116.333333333333,108.1,0.2,0.2,0,0
"307",675,2018,"4",3," CHI",120," CHO",114," CHI","Home",6," CHI73"," CHO75",101.4,109.066666666667,37.4,38.2666666666667,88.8666666666667,85.6666666666667,11.4666666666667,9.13333333333333,33.4,26.2666666666667,15.1333333333333,23.4,11.1333333333333,9.4,33.4666666666667,36.1333333333333,23.4666666666667,20.5333333333333,9.33333333333333,6.8,2.73333333333333,4.06666666666667,13.7333333333333,11.7333333333333,20.0666666666667,16.4,0.520533333333333,0.5516,104.28,110.026666666667,113.066666666667,112.78,0.333333333333333,0.333333333333333,0,0
"852",676,2018,"4",3," HOU",120," WAS",104," HOU","Home",16," HOU76"," WAS72",110.866666666667,102.133333333333,38.6666666666667,38.7333333333333,84,84.1333333333333,15.2,9.4,41.0666666666667,25.7333333333333,18.3333333333333,15.2666666666667,8.73333333333333,10.6666666666667,34.0666666666667,32.4666666666667,21.8666666666667,27.2666666666667,7.8,7.26666666666667,5.66666666666667,4.2,12.1333333333333,14.1333333333333,18.2666666666667,19.7333333333333,0.587933333333333,0.5514,116.053333333333,108.166666666667,106.453333333333,111.58,0.866666666666667,0.333333333333333,0,0
"153",677,2018,"4",3," MIL",106," BOS",102," MIL","Home",4," MIL72"," BOS72",109.6,106.8,41.4666666666667,39.0666666666667,84.5333333333333,84.5333333333333,9.4,11.4666666666667,24.8,27.6,17.2666666666667,17.2,8.8,9.46666666666667,29.9333333333333,35.4,25.4666666666667,22.7333333333333,9.93333333333333,7.4,6.2,3.73333333333333,13.3333333333333,13,20,18.2,0.581466666666667,0.569733333333333,113.813333333333,111.84,114.54,105.106666666667,0.466666666666667,0.8,0,0
"772",678,2018,"4",3," OKC",107," GSW",111," GSW","Away",4," OKC75"," GSW76",110.8,104.8,41.0666666666667,40.5333333333333,88.0666666666667,84.9333333333333,10.8,9.4,29.7333333333333,25.3333333333333,17.8666666666667,14.3333333333333,11.3333333333333,8.26666666666667,32.9333333333333,33.9333333333333,21.8,25.6666666666667,8.73333333333333,8,6,7,14,13.5333333333333,20.1333333333333,19.1333333333333,0.560666666666667,0.567066666666667,112.74,108.126666666667,108.093333333333,108.273333333333,0.666666666666667,0.533333333333333,0,0
"618",679,2018,"4",3," DEN",107," IND",104," DEN","Home",3," DEN72"," IND75",114.133333333333,100.666666666667,41.6666666666667,38.6666666666667,85.7333333333333,86.0666666666667,12.7333333333333,8.4,32,23.4666666666667,18.0666666666667,14.9333333333333,9.46666666666667,10.9333333333333,32.8,30.6666666666667,27.1333333333333,20,8.53333333333333,10,5.66666666666667,3.6,14.1333333333333,12.0666666666667,19.4666666666667,18.0666666666667,0.5968,0.536733333333333,116.686666666667,109.3,114.106666666667,106.38,0.466666666666667,0.733333333333333,0,0
"1085",680,2018,"4",3," UTA",117," LAL",110," UTA","Home",7," UTA74"," LAL69",105.866666666667,108.466666666667,38.4666666666667,39.2666666666667,81.5333333333333,85.3333333333333,10.4,11.7333333333333,30.8,33.1333333333333,18.5333333333333,18.2,10,9.13333333333333,36.6,35.7333333333333,24.9333333333333,23.5333333333333,8.13333333333333,6.86666666666667,6.2,4.66666666666667,15.2666666666667,13.8666666666667,18.8,19.2,0.5746,0.564266666666667,110.826666666667,109.72,98.6266666666667,108.56,0.8,0.466666666666667,0,0
"1860",681,2018,"4",3," PHO",97," SAC",94," PHO","Home",3," PHO78"," SAC76",101.466666666667,97.0666666666667,38.6666666666667,38,88.1333333333333,87.8,9.93333333333333,9.53333333333333,29.2666666666667,27,14.2,11.5333333333333,9.13333333333333,9.73333333333333,33.7333333333333,32.7333333333333,21.7333333333333,22.6,7.66666666666667,6.46666666666667,4.66666666666667,4.53333333333333,16.0666666666667,12.1333333333333,20.7333333333333,20.8,0.524,0.516466666666667,100.626666666667,103.586666666667,115.046666666667,109.1,0,0.333333333333333,0,0
"1012",682,2018,"4",3," LAC",113," SAS",110," LAC","Home",3," LAC77"," SAS77",109.866666666667,102.933333333333,41.6666666666667,39.6666666666667,86.7333333333333,87.7333333333333,8.93333333333333,7.93333333333333,23.3333333333333,23.6666666666667,17.6,15.6666666666667,10.5333333333333,11.1333333333333,33.5333333333333,33.8,21.7333333333333,22.9333333333333,6.53333333333333,8.33333333333333,3.86666666666667,5.86666666666667,13.4,11.8,18.2,17,0.5656,0.531933333333333,112.246666666667,107.88,112.393333333333,103.986666666667,0.466666666666667,0.533333333333333,0,0
"694",683,2018,"4",4," DET",108," PHI",115," PHI","Away",7," DET73"," PHI75",102.933333333333,115.333333333333,38.8,43.7333333333333,87.6,90.1333333333333,10.2666666666667,12.4666666666667,27.8,32.6666666666667,15.0666666666667,15.4,11.0666666666667,10.6666666666667,34.5333333333333,39.2666666666667,21.6,31.4,8.46666666666667,8.4,4.6,5.53333333333333,11.8666666666667,13.9333333333333,17.8666666666667,21.6,0.5346,0.581066666666667,107.566666666667,114.14,105.473333333333,101.913333333333,0.6,0.866666666666667,0,1
"544",684,2018,"4",4," ORL",105," DAL",100," ORL","Home",5," ORL75"," DAL75",96.8,102.933333333333,36.4,38.0666666666667,86.0666666666667,86.8666666666667,9.93333333333333,12.4,30.0666666666667,33.1333333333333,14.0666666666667,14.4,9.06666666666667,8.86666666666667,34.3333333333333,35.6,22.6666666666667,22.6666666666667,8.33333333333333,6.8,4.86666666666667,3.73333333333333,13.4,11.7333333333333,17.9333333333333,18.0666666666667,0.514666666666667,0.541733333333333,100.56,106.566666666667,105.806666666667,108.606666666667,0.266666666666667,0.333333333333333,1,1
"78",685,2018,"4",4," ATL",86," MIA",115," MIA","Away",29," ATL78"," MIA71",102.133333333333,107.333333333333,38.2,40.3333333333333,86.7333333333333,86.5333333333333,12.1333333333333,10.7333333333333,33.7333333333333,30.4666666666667,13.6,15.9333333333333,8.26666666666667,9.73333333333333,37.4,32.8666666666667,24.4,24.2,6.53333333333333,9.6,3.53333333333333,5.73333333333333,15.2666666666667,11.8,18.2666666666667,19.8666666666667,0.541666666666667,0.5608,103,111.786666666667,112.206666666667,104.28,0.2,0.733333333333333,1,1
"853",686,2018,"4",5," HOU",96," POR",94," HOU","Home",2," HOU77"," POR76",110.666666666667,110,38.9333333333333,40.1333333333333,83.8,88.2,15,11.3333333333333,40.8666666666667,32.7333333333333,17.8,18.4,8.73333333333333,11,34.4666666666667,35.8666666666667,22,22.3333333333333,7.93333333333333,6.8,5.53333333333333,5.46666666666667,12.0666666666667,11.6,17.8,18.6666666666667,0.588733333333333,0.561,116.12,114.693333333333,105.6,107.286666666667,0.866666666666667,0.733333333333333,0,0
"231",687,2018,"4",5," MIL",111," BRK",119," BRK","Away",8," MIL73"," BRK73",110.866666666667,109.933333333333,42.4666666666667,38.8666666666667,84.9333333333333,85.4666666666667,9.2,13.5333333333333,24.5333333333333,35.5333333333333,16.7333333333333,18.6666666666667,9,8.6,30.1333333333333,32.7333333333333,26.2,24.6,9.86666666666667,5.93333333333333,6.33333333333333,5.46666666666667,13.4666666666667,12.6,20.2,21.2666666666667,0.587533333333333,0.571466666666667,114.773333333333,112.033333333333,113.5,117.813333333333,0.533333333333333,0.266666666666667,0,0
"619",688,2018,"4",5," DEN",100," MIN",96," DEN","Home",4," DEN73"," MIN75",113.666666666667,108.533333333333,41.4666666666667,40.2666666666667,85.6,85.1333333333333,12.7333333333333,8.33333333333333,32.2,22.2666666666667,18,19.6666666666667,9.53333333333333,8.8,33.6,32.2666666666667,27,21.6,8.33333333333333,7.26666666666667,5.8,3.73333333333333,14.3333333333333,12.3333333333333,18.9333333333333,19.2666666666667,0.595866666666667,0.568866666666667,116.226666666667,112.293333333333,113.106666666667,114.633333333333,0.533333333333333,0.466666666666667,0,0
