"","X","year","month","date","home","h_points","away","a_points","winner","win_status","winning_margin","home_id","away_id","h_avg_points","a_avg_points","h_avg_fg","a_avg_fg","h_avg_fga","a_avg_fga","h_avg_3p","a_avg_3p","h_avg_3pa","a_avg_3pa","h_avg_ft","a_avg_ft","h_avg_orb","a_avg_orb","h_avg_drb","a_avg_drb","h_avg_ast","a_avg_ast","h_avg_stl","a_avg_stl","h_avg_blk","a_avg_blk","h_avg_tov","a_avg_tov","h_avg_pf","a_avg_pf","h_avg_tsp","a_avg_tsp","h_avg_ortg","a_avg_ortg","h_avg_drtg","a_avg_drtg","h_win_perc","a_win_perc","h_back","a_back"
"894",417,2019,"1",17," IND",96," PHI",120," PHI","Away",24," IND43"," PHI41",113.333333333333,117.6,43.6,42.9333333333333,89.2,87.7333333333333,9.4,11.1333333333333,24.9333333333333,30.9333333333333,16.7333333333333,20.6,10.4,11.0666666666667,34.1333333333333,36.1333333333333,28.1333333333333,28.6,9.26666666666667,7.93333333333333,4.4,5.53333333333333,12.8,14.4,18.4,22,0.5734,0.589866666666667,114.84,115.88,106.473333333333,111.146666666667,0.733333333333333,0.666666666666667,0,0
"1826",418,2019,"1",17," TOR",111," PHO",109," TOR","Home",2," TOR43"," PHO42",108.6,109.066666666667,39.7333333333333,41.4,88.2666666666667,89.2666666666667,10.4666666666667,8.93333333333333,31.6,26.0666666666667,18.6666666666667,17.3333333333333,10.0666666666667,9.8,33.3333333333333,30.5333333333333,21.3333333333333,24.8,8.2,10.6,5.26666666666667,5.93333333333333,11.9333333333333,14.3333333333333,19.8666666666667,25.0666666666667,0.553866666666667,0.5522,110.586666666667,108.18,111.946666666667,111.886666666667,0.6,0.4,1,0
"119",419,2019,"1",18," BOS",122," MEM",116," BOS","Home",6," BOS41"," MEM42",111.333333333333,97.7333333333333,41.1333333333333,36.7333333333333,88,81.6666666666667,12.6666666666667,8.73333333333333,34.4666666666667,26.5333333333333,16.4,15.5333333333333,9.2,7.86666666666667,32.6,33.2,27.6,23.8,9.33333333333333,8.13333333333333,5.86666666666667,6.13333333333333,12.3333333333333,14.2666666666667,19.9333333333333,22.2666666666667,0.576,0.540133333333333,113.766666666667,102.553333333333,111.213333333333,110,0.466666666666667,0.2,0,0
"661",420,2019,"1",18," DET",98," MIA",93," DET","Home",5," DET38"," MIA42",101,104.266666666667,36.8,39.6,85.4,87.5333333333333,11.5333333333333,11.2666666666667,34.4666666666667,32.6,15.8666666666667,13.8,10.0666666666667,11.8666666666667,32.4666666666667,34.9333333333333,22,25.8666666666667,8,7.46666666666667,3.86666666666667,5.13333333333333,14.8,12.7333333333333,22.2,19.3333333333333,0.535533333333333,0.541666666666667,104.493333333333,110.853333333333,110.966666666667,107.573333333333,0.266666666666667,0.666666666666667,0,0
"198",421,2019,"1",18," ORL",115," BRK",117," BRK","Away",2," ORL42"," BRK42",99.9333333333333,111.733333333333,36.1333333333333,39.2666666666667,84.0666666666667,83.9333333333333,10.2,12.2666666666667,30,33.4,17.4666666666667,20.9333333333333,9.13333333333333,9.6,35.9333333333333,35.9333333333333,21.8666666666667,24.8666666666667,5.6,6,5.4,4.4,13.6,15,19.1333333333333,19.2,0.5328,0.5832,103.88,112.513333333333,109.033333333333,110.966666666667,0.466666666666667,0.666666666666667,0,0
"1362",422,2019,"1",18," MIN",113," SAS",116," SAS","Away",3," MIN43"," SAS44",113.333333333333,111.8,41.7333333333333,42.4666666666667,91.3333333333333,85.1333333333333,9.4,10.4,27.6,25.6,20.4666666666667,16.4666666666667,11.4666666666667,7.6,33.4666666666667,36.7333333333333,25.7333333333333,25.8,8.2,6.66666666666667,5.26666666666667,4.6,11.6,11.4666666666667,20.6,18,0.551733333333333,0.594133333333333,112.94,115.98,113.353333333333,107.033333333333,0.533333333333333,0.666666666666667,0,0
"740",423,2019,"1",18," LAC",94," GSW",112," GSW","Away",18," LAC41"," GSW42",117.666666666667,122.4,42.8,44.6,87.5333333333333,92.2,10.0666666666667,14.9333333333333,23.8666666666667,37.6,22,18.2666666666667,9.6,10.7333333333333,34.8666666666667,36.8666666666667,24.7333333333333,29.5333333333333,6.8,7.33333333333333,4.4,6.33333333333333,13.3333333333333,12.6,23.4,21.1333333333333,0.591466666666667,0.600133333333333,116.286666666667,120.666666666667,115.533333333333,112.553333333333,0.466666666666667,0.8,0,0
"1441",424,2019,"1",18," POR",128," NOP",112," POR","Home",16," POR43"," NOP46",113.866666666667,117.8,42.3333333333333,43.6,88.2666666666667,90.6666666666667,11.1333333333333,10.6,28.7333333333333,27.7333333333333,18.0666666666667,20,10.4666666666667,10.5333333333333,34.2,34.9333333333333,24.6666666666667,26.7333333333333,6.33333333333333,7.6,4.8,5.53333333333333,12.4666666666667,12.4,19.8,22.3333333333333,0.581333333333333,0.580333333333333,116.953333333333,116.926666666667,113.2,114.453333333333,0.6,0.4,0,0
"1596",425,2019,"1",19," PHI",115," OKC",117," OKC","Away",2," PHI42"," OKC43",118.866666666667,114.333333333333,43.6,43.2,87.6666666666667,93.8666666666667,11.7333333333333,9.06666666666667,30.8,26.8666666666667,19.9333333333333,18.8666666666667,10.5333333333333,11.6666666666667,36.8,36.4,30,22,8.13333333333333,10.4666666666667,5.6,5.13333333333333,14.4,13.2666666666667,21.2666666666667,21.8,0.599666666666667,0.544,117.073333333333,109.9,109.886666666667,106.093333333333,0.733333333333333,0.6,0,0
"349",426,2019,"1",19," CHO",135," PHO",115," CHO","Home",20," CHO41"," PHO43",106.6,109.733333333333,39.4666666666667,41.3333333333333,88.8,88.7333333333333,10.4666666666667,8.86666666666667,30.4666666666667,26.2666666666667,17.2,18.2,10.7333333333333,10,34.4,30.7333333333333,22.3333333333333,24.6666666666667,6.4,10.2,4.53333333333333,6.13333333333333,13,14.5333333333333,18.4,24.6666666666667,0.540933333333333,0.5556,108.58,108.82,111.96,113.34,0.466666666666667,0.333333333333333,0,0
"662",427,2019,"1",19," DET",101," SAC",103," SAC","Away",2," DET39"," SAC45",100,111.666666666667,36.5333333333333,42.2,85.5333333333333,93.0666666666667,11.7333333333333,12.7333333333333,34.6666666666667,32.3333333333333,15.2,14.5333333333333,9.93333333333333,10.9333333333333,32.2,33.8,21.8666666666667,26.0666666666667,7.8,8.26666666666667,3.53333333333333,4.8,14.3333333333333,13.0666666666667,22.1333333333333,20.7333333333333,0.5324,0.547,104.08,109.666666666667,110.786666666667,112.366666666667,0.266666666666667,0.466666666666667,1,0
"44",428,2019,"1",19," ATL",105," BOS",113," BOS","Away",8," ATL44"," BOS42",112.866666666667,112.533333333333,41.8666666666667,41.4666666666667,90.1333333333333,87.4666666666667,11.6,13.2,31.7333333333333,34.8,17.5333333333333,16.4,13.7333333333333,9.06666666666667,34.3333333333333,33.2666666666667,26.4,28.2666666666667,7.33333333333333,8.93333333333333,4.46666666666667,6.2,18.5333333333333,12.5333333333333,23.8666666666667,19.6,0.564733333333333,0.585266666666667,110.313333333333,115.126666666667,113.673333333333,111.586666666667,0.466666666666667,0.533333333333333,0,1
"274",429,2019,"1",19," CHI",103," MIA",117," MIA","Away",14," CHI43"," MIA43",99,103.8,38.4,39.8,86.4,87.2,7.66666666666667,10.9333333333333,22.5333333333333,31.9333333333333,14.5333333333333,13.2666666666667,9.46666666666667,11.4,32.4,35.0666666666667,20.8,25.5333333333333,7.53333333333333,7.46666666666667,4.4,5,11.6,12.9333333333333,20.3333333333333,19.3333333333333,0.525066666666667,0.540933333333333,104.4,109.866666666667,114.733333333333,107.166666666667,0.266666666666667,0.6,0,1
"432",430,2019,"1",19," DEN",124," CLE",102," DEN","Home",22," DEN43"," CLE47",114.066666666667,102.333333333333,43,37.7333333333333,90.6666666666667,85.2666666666667,12.4666666666667,9.73333333333333,32.4666666666667,26.6666666666667,15.6,17.1333333333333,12.9333333333333,8.66666666666667,33.1333333333333,29.6666666666667,28.6666666666667,20.4666666666667,6.66666666666667,7,3.8,3,12.4,12.1333333333333,19.3333333333333,20.8,0.573066666666667,0.542,118.493333333333,106.813333333333,117.226666666667,124.053333333333,0.666666666666667,0.0666666666666667,0,1
"350",431,2019,"1",20," IND",120," CHO",95," IND","Home",25," IND45"," CHO42",112.066666666667,108.933333333333,43.3333333333333,40.0666666666667,88.9333333333333,88.5333333333333,9.2,11.0666666666667,25.1333333333333,30.8,16.2,17.7333333333333,10.2666666666667,11.0666666666667,33.2,35.0666666666667,26.9333333333333,22.9333333333333,9.33333333333333,6.53333333333333,4.46666666666667,4.66666666666667,12.8,12.8666666666667,18.4666666666667,18.8666666666667,0.57,0.552666666666667,113.933333333333,111.473333333333,108.24,111.726666666667,0.666666666666667,0.533333333333333,1,1
"1363",432,2019,"1",20," MIN",116," PHO",114," MIN","Home",2," MIN44"," PHO44",112.2,110.266666666667,40.8666666666667,41.2,90.7333333333333,88.5333333333333,9.26666666666667,9,27.8666666666667,26.6,21.2,18.8666666666667,11.3333333333333,9.73333333333333,33.9333333333333,29.3333333333333,25.1333333333333,24.0666666666667,8.26666666666667,10.2666666666667,5.2,6.13333333333333,11.6,14,20.8666666666667,24.9333333333333,0.5478,0.557266666666667,111.88,109.52,111.766666666667,115.933333333333,0.533333333333333,0.266666666666667,0,1
"974",433,2019,"1",20," SAS",95," LAC",103," LAC","Away",8," SAS45"," LAC42",111.333333333333,115.466666666667,41.9333333333333,42.0666666666667,84.8,87.6666666666667,10.5333333333333,9.66666666666667,25.6666666666667,23.7333333333333,16.9333333333333,21.6666666666667,7.93333333333333,9.86666666666667,36.1333333333333,35.6,25.5333333333333,23.6666666666667,6.53333333333333,6.86666666666667,4.26666666666667,4.6,12.1333333333333,13.8666666666667,18.7333333333333,23.8666666666667,0.591533333333333,0.5804,115.206666666667,113.9,107.94,114.04,0.666666666666667,0.466666666666667,0,0
"1516",434,2019,"1",21," NYK",109," OKC",127," OKC","Away",18," NYK42"," OKC44",103.533333333333,114.8,37.6,43.1333333333333,90.8,94.0666666666667,10.3333333333333,9.26666666666667,30.2666666666667,27.4666666666667,18,19.2666666666667,10.0666666666667,11.8,32.6666666666667,36.6,19.6,21.6,7.26666666666667,10.2666666666667,3.06666666666667,5.06666666666667,11.8666666666667,13.2,19.3333333333333,22.0666666666667,0.514133333333333,0.544866666666667,103.54,110.446666666667,115.746666666667,106.9,0.0666666666666667,0.6,0,0
"663",435,2019,"1",21," WAS",101," DET",87," WAS","Home",14," WAS41"," DET40",111.4,99.8,42,36.3333333333333,89.0666666666667,85.1333333333333,11.3333333333333,11.4666666666667,32.4,34.2666666666667,16.0666666666667,15.6666666666667,9,10.1333333333333,31.4,32.0666666666667,26,21.6,10.0666666666667,8,3.33333333333333,3.53333333333333,13.7333333333333,14.2,18.6,22.3333333333333,0.5674,0.531933333333333,110.553333333333,104.293333333333,111.46,110.94,0.466666666666667,0.266666666666667,0,0
"45",436,2019,"1",21," ATL",103," ORL",122," ORL","Away",19," ATL45"," ORL44",111.4,101.933333333333,41.4,37.6666666666667,90.6,86.2666666666667,11.4666666666667,10.3333333333333,32.5333333333333,30.0666666666667,17.1333333333333,16.2666666666667,14.0666666666667,9.4,35.0666666666667,35,25.7333333333333,22.9333333333333,7.26666666666667,5.26666666666667,4.53333333333333,4.93333333333333,18.9333333333333,12.4666666666667,23.7333333333333,18.4666666666667,0.556333333333333,0.533533333333333,108.873333333333,105.44,111.64,112.293333333333,0.466666666666667,0.333333333333333,0,0
"1130",437,2019,"1",21," MEM",85," NOP",105," NOP","Away",20," MEM44"," NOP47",99.1333333333333,118.866666666667,37.1333333333333,44,82.6666666666667,90.5333333333333,9.4,10.2666666666667,27.3333333333333,27,15.4666666666667,20.6,8.26666666666667,10.2666666666667,33.0666666666667,35.4,24.3333333333333,26.5333333333333,8.13333333333333,7.06666666666667,5.73333333333333,5.6,14.4666666666667,12.5333333333333,21.6666666666667,22.4666666666667,0.541933333333333,0.585066666666667,103.306666666667,117.446666666667,111.48,115.613333333333,0.2,0.4,0,0
"816",438,2019,"1",21," PHI",121," HOU",93," PHI","Home",28," PHI43"," HOU41",118,113.866666666667,42.7333333333333,37.4,87,83.9333333333333,11.7333333333333,17,31.1333333333333,45.8666666666667,20.8,22.0666666666667,10.5333333333333,10,36.7333333333333,33.2,29.7333333333333,20.7333333333333,8.2,7.2,5.46666666666667,4.26666666666667,14.8666666666667,13.4,21.4,21.4666666666667,0.596,0.594266666666667,115.94,116.86,110.46,109.846666666667,0.666666666666667,0.733333333333333,0,0
"741",439,2019,"1",21," LAL",111," GSW",130," GSW","Away",19," LAL45"," GSW43",107.133333333333,123.666666666667,40.4666666666667,44.8,89.4,92.4666666666667,9.26666666666667,15.1333333333333,30.6,38.3333333333333,16.9333333333333,18.9333333333333,10.0666666666667,10.6,39.0666666666667,37.2,24.1333333333333,29.7333333333333,6.53333333333333,7.73333333333333,4.86666666666667,6.13333333333333,14.8666666666667,12,20.2,21.5333333333333,0.5346,0.602933333333333,104.153333333333,121.653333333333,104.873333333333,111.04,0.4,0.866666666666667,0,0
"1598",440,2019,"1",22," OKC",123," POR",114," OKC","Home",9," OKC45"," POR45",115.2,112.4,43.2666666666667,42.2,93.6666666666667,89.1333333333333,9.73333333333333,10.8666666666667,28,29.0666666666667,18.9333333333333,17.1333333333333,11.3333333333333,10.9333333333333,37.0666666666667,35.4666666666667,21.7333333333333,25,9.8,6.26666666666667,5.06666666666667,5.06666666666667,13.1333333333333,12.1333333333333,22.7333333333333,19.6,0.550533333333333,0.571066666666667,110.92,115.28,107.82,110.793333333333,0.6,0.6,1,1
"510",441,2019,"1",22," DAL",106," LAC",98," DAL","Home",8," DAL45"," LAC43",107.466666666667,114,37.6666666666667,41.5333333333333,86.2666666666667,87.8,12.9333333333333,10,37.4666666666667,23.8,19.2,20.9333333333333,11,9.4,36.0666666666667,36.1333333333333,22.1333333333333,23.4666666666667,6.86666666666667,7.26666666666667,5.2,4.4,14.8,13.8,18.4666666666667,23.4,0.550533333333333,0.5732,108.7,112.2,111.12,112.08,0.333333333333333,0.466666666666667,1,0
"897",442,2019,"1",23," IND",110," TOR",106," IND","Home",4," IND46"," TOR46",112.733333333333,111.466666666667,43.8,40.4666666666667,89.8,88.8,9.33333333333333,11,24.6666666666667,32.1333333333333,15.8,19.5333333333333,10.3333333333333,10,33.5333333333333,32.8,27.3333333333333,23.3333333333333,9.4,8.86666666666667,4.66666666666667,5.53333333333333,12.4666666666667,12.2,18.4666666666667,20.4666666666667,0.570266666666667,0.561133333333333,114.393333333333,112.233333333333,107.78,109.626666666667,0.666666666666667,0.733333333333333,0,1
"200",443,2019,"1",23," BRK",114," ORL",110," BRK","Home",4," BRK44"," ORL45",109.8,104.066666666667,39,38.4666666666667,84.9333333333333,86.4,12.6,10.2666666666667,34.0666666666667,29.9333333333333,19.2,16.8666666666667,9.73333333333333,9.26666666666667,36.6666666666667,35.9333333333333,23.6,23.6,5.8,5.46666666666667,4.6,5.26666666666667,15.3333333333333,12.4666666666667,18.9333333333333,18.7333333333333,0.5722,0.543066666666667,110.313333333333,107.186666666667,108.313333333333,109.973333333333,0.666666666666667,0.4,0,0
"976",444,2019,"1",23," MIA",99," LAC",111," LAC","Away",12," MIA45"," LAC44",104.666666666667,111.733333333333,40.2666666666667,40.2,85.9333333333333,87.7333333333333,11.2666666666667,10,31.4666666666667,24.8666666666667,12.8666666666667,21.3333333333333,9.73333333333333,9.46666666666667,34.4666666666667,35.0666666666667,26.0666666666667,22.8666666666667,7.73333333333333,7.06666666666667,5.2,4.33333333333333,13.5333333333333,13.2666666666667,19.3333333333333,23.6,0.555,0.560466666666667,109.733333333333,110.506666666667,107.213333333333,112.353333333333,0.533333333333333,0.4,0,1
"817",445,2019,"1",23," NYK",110," HOU",114," HOU","Away",4," NYK43"," HOU42",103.733333333333,113.066666666667,37.4666666666667,37.1333333333333,90.3333333333333,84.8,10.0666666666667,16.8666666666667,30,46.2,18.7333333333333,21.9333333333333,10.2,10,32.0666666666667,33.3333333333333,19.8666666666667,20.1333333333333,7.33333333333333,7.46666666666667,2.8,4.53333333333333,11.8666666666667,13.4,19.6666666666667,21.6666666666667,0.5148,0.5844,103.68,115.046666666667,116.613333333333,110.466666666667,0.0666666666666667,0.666666666666667,0,0
"46",446,2019,"1",23," CHI",101," ATL",121," ATL","Away",20," CHI45"," ATL46",99.8666666666667,110.4,38.1333333333333,41.5333333333333,86,91.0666666666667,8.53333333333333,11.2666666666667,22.9333333333333,32.4,15.0666666666667,16.0666666666667,9.4,13.8,33.2666666666667,35,21.2666666666667,25.7333333333333,7.2,7.33333333333333,3.6,4.4,11.6666666666667,18.2666666666667,20.3333333333333,23.4,0.530666666666667,0.551133333333333,105.04,108.14,113.933333333333,112.693333333333,0.266666666666667,0.4,0,0
"351",447,2019,"1",23," MEM",107," CHO",118," CHO","Away",11," MEM45"," CHO43",98.2,107.933333333333,36.8666666666667,39.1333333333333,83.2,87.8666666666667,8.93333333333333,11.2,27.5333333333333,31.4666666666667,15.5333333333333,18.4666666666667,8.4,10.6666666666667,32.3333333333333,35,24.1333333333333,22.6666666666667,8.33333333333333,6.6,5.26666666666667,4.73333333333333,14,13.1333333333333,21.2666666666667,18.8666666666667,0.532533333333333,0.548533333333333,102.186666666667,109.94,111.546666666667,112.66,0.2,0.466666666666667,0,0
"1752",448,2019,"1",23," PHI",122," SAS",120," PHI","Home",2," PHI44"," SAS46",119.666666666667,109.066666666667,42.9333333333333,41.2,86.3333333333333,85.2666666666667,11.5333333333333,10.2666666666667,30.2,25.6666666666667,22.2666666666667,16.4,10.4,8.33333333333333,37.8,36.1333333333333,29.2,25,8.6,6.6,6.06666666666667,4.53333333333333,15.0666666666667,12.6,21.8666666666667,19.4,0.603666666666667,0.576266666666667,117.16,112.313333333333,107.973333333333,108.373333333333,0.733333333333333,0.6,0,0
"587",449,2019,"1",23," UTA",114," DEN",108," UTA","Home",6," UTA49"," DEN44",111.4,113.933333333333,40.2,43,87.4666666666667,90.6,12.0666666666667,12.6666666666667,34.6,33,18.9333333333333,15.2666666666667,10.2,12.9333333333333,38.8,32.8666666666667,24.7333333333333,28.6666666666667,7.53333333333333,6.66666666666667,6.13333333333333,3.73333333333333,14.0666666666667,12.1333333333333,20.4,19.1333333333333,0.566866666666667,0.574266666666667,111.166666666667,119.24,102.946666666667,116.873333333333,0.666666666666667,0.666666666666667,0,0
"1444",450,2019,"1",24," OKC",122," NOP",116," OKC","Home",6," OKC46"," NOP49",114.6,117.533333333333,42.7333333333333,43.6,92.5333333333333,88.6,9.6,9.46666666666667,27.4,25.6,19.5333333333333,20.8666666666667,10.7333333333333,9.86666666666667,35.7333333333333,36.1333333333333,21.6666666666667,25.4666666666667,10.3333333333333,6.86666666666667,4.93333333333333,5.8,12.6666666666667,12.8,22.4666666666667,21.7333333333333,0.553066666666667,0.588333333333333,111.2,117.266666666667,108.646666666667,113.266666666667,0.6,0.466666666666667,0,1
"742",451,2019,"1",24," WAS",118," GSW",126," GSW","Away",8," WAS42"," GSW44",110.266666666667,123.666666666667,41.1333333333333,45.2,88.3333333333333,92.6,11.1333333333333,15.2,32,38.1333333333333,16.8666666666667,18.0666666666667,9.06666666666667,10.4666666666667,32.6,36.6666666666667,25.6,30.3333333333333,10.3333333333333,7.93333333333333,3.53333333333333,6.53333333333333,14,11.4666666666667,18.2,21.8,0.563933333333333,0.604933333333333,109.3,122.24,108.773333333333,110.706666666667,0.533333333333333,0.866666666666667,0,0
"1830",452,2019,"1",24," PHO",106," POR",120," POR","Away",14," PHO46"," POR46",108,113.4,40.4,42.7333333333333,87.5333333333333,90.4666666666667,8.93333333333333,10.8,27.8666666666667,29.7333333333333,18.2666666666667,17.1333333333333,9,11.4666666666667,28.2,35.5333333333333,23.7333333333333,25.3333333333333,10.2,6.13333333333333,6.33333333333333,5,14.2666666666667,12,25.2666666666667,19.4,0.551133333333333,0.568,106.966666666667,115.506666666667,117,112.153333333333,0.133333333333333,0.533333333333333,0,0
"1054",453,2019,"1",24," LAL",105," MIN",120," MIN","Away",15," LAL46"," MIN46",107.2,112.4,40.4666666666667,40.6666666666667,89,90.8666666666667,8.73333333333333,9.53333333333333,29.2666666666667,28.1333333333333,17.5333333333333,21.5333333333333,10,12,38.7333333333333,33.9333333333333,24.0666666666667,24.4,6.2,7.93333333333333,4.86666666666667,4.8,14.8666666666667,12.0666666666667,20.2,20.9333333333333,0.534733333333333,0.546866666666667,104.26,112.286666666667,105.88,111.406666666667,0.4,0.6,0,0
"201",454,2019,"1",25," BRK",109," NYK",99," BRK","Home",10," BRK45"," NYK44",109.733333333333,104.466666666667,38.9333333333333,37.4666666666667,84.8666666666667,89.8,12.3333333333333,10.1333333333333,33.9333333333333,29.8666666666667,19.5333333333333,19.4,10.2666666666667,10,36.4666666666667,32.5333333333333,23.1333333333333,19.4666666666667,5.93333333333333,7.2,4.46666666666667,3.2,15.6666666666667,12.0666666666667,19.2,19.9333333333333,0.571533333333333,0.520266666666667,110.546666666667,104.186666666667,108.6,116.633333333333,0.666666666666667,0.0666666666666667,0,0
"818",455,2019,"1",25," HOU",121," TOR",119," HOU","Home",2," HOU43"," TOR47",113.866666666667,110.133333333333,37.4666666666667,39.8,85.0666666666667,88.8666666666667,16.8,11.2,46.6666666666667,32.6666666666667,22.1333333333333,19.3333333333333,10.4,9.8,33.2666666666667,33.0666666666667,19.7333333333333,23.8,7.6,8.4,4.73333333333333,5.53333333333333,13.0666666666667,12.2666666666667,21.7333333333333,20.4,0.585866666666667,0.554733333333333,116.106666666667,110.68,111.586666666667,109.486666666667,0.666666666666667,0.666666666666667,0,0
"1132",456,2019,"1",25," MEM",96," SAC",99," SAC","Away",3," MEM46"," SAC48",98.2,110.466666666667,36.6,42.8666666666667,82.6,93.2,8.6,11.7333333333333,27.8666666666667,29.5333333333333,16.4,13,8.2,11.1333333333333,32.2,33.3333333333333,24.2,26.8666666666667,8.26666666666667,8.2,5,4.93333333333333,14.0666666666667,13.2,21.6,21.2,0.5344,0.545466666666667,102.233333333333,109.353333333333,112.953333333333,112.166666666667,0.133333333333333,0.466666666666667,0,0
"352",457,2019,"1",25," MIL",108," CHO",99," MIL","Home",9," MIL45"," CHO44",117.066666666667,109.266666666667,43.8666666666667,39.6666666666667,89.8666666666667,88,11.9333333333333,11.2,34.6,31.8666666666667,17.4,18.7333333333333,7.4,10.2666666666667,39.7333333333333,35,26.4666666666667,22.9333333333333,8.46666666666667,6.66666666666667,6.53333333333333,4.53333333333333,12.6666666666667,12.6666666666667,19.6666666666667,18.6,0.586133333333333,0.554533333333333,113.933333333333,111.113333333333,102.16,113.94,0.8,0.466666666666667,0,0
"588",458,2019,"1",25," DEN",132," PHO",95," DEN","Home",37," DEN45"," PHO47",113.733333333333,108.2,43.0666666666667,39.9333333333333,90,87.4666666666667,12.6,9.6,32.7333333333333,29.2666666666667,15,18.7333333333333,12.8666666666667,8.93333333333333,33.8,28.1333333333333,28.6,23.4,6.46666666666667,10.1333333333333,4,6.26666666666667,12.4666666666667,14.5333333333333,19.7333333333333,24.9333333333333,0.5772,0.5508,119.3,106.866666666667,115.953333333333,117.266666666667,0.666666666666667,0.133333333333333,0,1
"1366",459,2019,"1",25," UTA",106," MIN",102," UTA","Home",4," UTA50"," MIN47",111.933333333333,113.866666666667,39.9333333333333,41.4,87.1333333333333,92.1333333333333,12.6,9.8,35.4,28.9333333333333,19.4666666666667,21.2666666666667,10.3333333333333,12.8666666666667,38.4,34.1333333333333,24.2666666666667,24.7333333333333,7.2,7.73333333333333,6.33333333333333,4.66666666666667,14.0666666666667,12.0666666666667,20.4666666666667,20.6666666666667,0.569933333333333,0.548466666666667,112.2,113.633333333333,103.506666666667,109.98,0.733333333333333,0.666666666666667,0,1
"123",460,2019,"1",26," BOS",111," GSW",115," GSW","Away",4," BOS45"," GSW45",113.466666666667,124.733333333333,42.2,46.0666666666667,87.4,92.8,13.0666666666667,14.8666666666667,33.1333333333333,37.4,16,17.7333333333333,9,10.6,33.4666666666667,37.0666666666667,27.7333333333333,31.0666666666667,9,7.6,6.06666666666667,6.6,13.4,11.8,19.8666666666667,21.9333333333333,0.593066666666667,0.610266666666667,115.613333333333,123.02,109.346666666667,112.106666666667,0.666666666666667,0.866666666666667,0,0
"47",461,2019,"1",26," POR",120," ATL",111," POR","Home",9," POR47"," ATL47",115.4,110.866666666667,43.3333333333333,41.6666666666667,90.9333333333333,91,10.9333333333333,11.6,29.3333333333333,33.1333333333333,17.8,15.9333333333333,11.5333333333333,13.8666666666667,36.2,34.7333333333333,25.8666666666667,25.8666666666667,6.13333333333333,7.8,5.13333333333333,4.46666666666667,12.1333333333333,18.3333333333333,19.9333333333333,23.5333333333333,0.575333333333333,0.5544,117.093333333333,108.833333333333,110.753333333333,112.486666666667,0.6,0.4,0,0
"278",462,2019,"1",27," CHI",101," CLE",104," CLE","Away",3," CHI47"," CLE51",101.133333333333,102.266666666667,38.2666666666667,37.0666666666667,87,84.4,9,10,24.6,27.8,15.6,18.1333333333333,9.46666666666667,8.6,33,29.2666666666667,21,20.8,7.6,6.86666666666667,3.6,2.8,12.2,13.0666666666667,20.4,20.1333333333333,0.531933333333333,0.544333333333333,104.673333333333,106.086666666667,115.813333333333,123.86,0.2,0.0666666666666667,0,0
"978",463,2019,"1",27," LAC",122," SAC",108," LAC","Home",14," LAC46"," SAC49",109.266666666667,108.933333333333,39.6666666666667,42.5333333333333,87.1333333333333,92.6,9,11.6,24.3333333333333,29.6666666666667,20.9333333333333,12.2666666666667,9,11.1333333333333,35.4666666666667,33.2666666666667,23.1333333333333,26.6666666666667,7.06666666666667,8.33333333333333,4.33333333333333,5,13,13.7333333333333,22.8666666666667,21.4666666666667,0.551466666666667,0.543466666666667,108.833333333333,108.433333333333,109.926666666667,111.36,0.466666666666667,0.466666666666667,0,0
"512",464,2019,"1",27," DAL",120," TOR",123," TOR","Away",3," DAL47"," TOR48",105.733333333333,111.333333333333,37.2666666666667,40.2666666666667,85.5333333333333,88.6,12.8,11.4666666666667,37.2,32.4,18.4,19.3333333333333,10.9333333333333,10.0666666666667,36.0666666666667,33.2,21.7333333333333,24.4666666666667,6.93333333333333,8.33333333333333,4.93333333333333,5.46666666666667,14.4666666666667,12.5333333333333,19.2,20.4666666666667,0.547066666666667,0.5622,108.44,112.153333333333,109.866666666667,109.533333333333,0.4,0.666666666666667,0,0
"819",465,2019,"1",27," HOU",103," ORL",98," HOU","Home",5," HOU44"," ORL47",112.866666666667,106.066666666667,37.0666666666667,39.7333333333333,85.4666666666667,87.5333333333333,15.7333333333333,10.2666666666667,46.0666666666667,30.3333333333333,23,16.3333333333333,10.6666666666667,9.2,32.9333333333333,36.4666666666667,18.8666666666667,24.3333333333333,7.8,5.6,4.93333333333333,5.6,12.8666666666667,12.6,21.7333333333333,17.9333333333333,0.575933333333333,0.5496,114.866666666667,108.306666666667,111.426666666667,109.113333333333,0.666666666666667,0.4,0,0
"1367",466,2019,"1",27," MIN",111," UTA",125," UTA","Away",14," MIN48"," UTA51",113.066666666667,111.2,41.2,39.3333333333333,92.6,87.8666666666667,9.4,12.6,28.8666666666667,36.1333333333333,21.2666666666667,19.9333333333333,13.2666666666667,10.8,34.4,37.8,24.4,24.6,7.46666666666667,7.33333333333333,4.66666666666667,6.2,12,13.6666666666667,20.6,20.4666666666667,0.542666666666667,0.561733333333333,113.186666666667,111.66,109.94,104.1,0.6,0.733333333333333,0,0
