"","year","month","date","home","away","h_points","a_points","winner","winning_margin","win_status","h_fg","a_fg","h_fga","a_fga","h_3p","a_3p","h_3pa","a_3pa","h_ft","a_ft","h_fta","a_fta","h_orb","a_orb","h_drb","a_drb","h_trb","a_trb","h_ast","a_ast","h_stl","a_stl","h_blk","a_blk","h_tov","a_tov","h_pf","a_pf","h_tsp","a_tsp","h_efgp","a_efgp","h_ortg","a_ortg","h_drtg","a_drtg"
"281",2018,12,17," OKC"," CHI",121,96," OKC",25,"Home",43,38,89,85,8,8,21,22,27,12,33,16,17,13,32,28,49,41,24,20,14,10,2,7,19,23,21,31,0.584,0.522,0.528,0.494,119.5,94.8,94.8,119.5
"282",2018,12,17," GSW"," MEM",110,93," GSW",17,"Home",37,36,85,79,12,7,31,25,24,14,27,18,6,2,36,39,42,41,23,24,10,6,5,4,10,16,19,23,0.568,0.535,0.506,0.5,110.7,93.6,93.6,110.7
"283",2018,12,18," ATL"," WAS",118,110," ATL",8,"Home",37,36,79,83,12,13,32,40,32,25,39,36,13,9,36,28,49,37,23,26,4,14,5,1,23,15,29,32,0.614,0.556,0.544,0.512,114.7,107,107,114.7
"284",2018,12,18," DEN"," DAL",126,118," DEN",8,"Home",50,40,90,86,12,15,29,37,14,23,18,30,12,6,35,27,47,33,33,26,7,8,3,1,15,8,28,17,0.643,0.595,0.622,0.552,127.4,119.3,119.3,127.4
"285",2018,12,19," ORL"," SAS",90,129," SAS",39,"Away",34,50,89,77,12,12,31,19,10,17,17,21,11,4,22,41,33,45,19,29,5,5,3,4,11,11,18,15,0.466,0.748,0.449,0.727,96.6,138.5,138.5,96.6
"286",2018,12,19," PHI"," NYK",131,109," PHI",22,"Home",47,37,88,86,15,10,30,31,22,25,25,31,9,4,42,31,51,35,31,22,6,2,4,2,9,8,22,19,0.662,0.547,0.619,0.488,131.7,109.6,109.6,131.7
"287",2018,12,19," TOR"," IND",99,96," TOR",3,"Home",38,38,93,80,7,9,30,20,16,11,21,16,11,9,32,40,43,49,20,19,15,6,9,7,9,20,19,21,0.484,0.551,0.446,0.531,101.9,98.8,98.8,101.9
"288",2018,12,19," POR"," MEM",99,92," POR",7,"Home",35,33,75,78,11,9,26,27,18,17,20,19,12,11,31,25,43,36,16,22,9,12,4,10,21,14,23,21,0.591,0.533,0.54,0.481,111.8,103.9,103.9,111.8
"289",2018,12,19," SAC"," OKC",113,132," OKC",19,"Away",39,51,93,102,13,13,34,32,22,17,33,27,10,18,33,48,43,66,28,27,7,8,5,6,13,17,18,24,0.525,0.58,0.489,0.564,102.8,120.1,120.1,102.8
"290",2018,12,20," MIA"," HOU",101,99," MIA",2,"Home",36,29,93,82,9,18,39,54,20,23,34,30,20,8,41,33,61,41,22,20,6,6,4,3,9,8,18,23,0.468,0.52,0.435,0.463,109,106.8,106.8,109
"291",2018,12,20," LAC"," DAL",125,121," LAC",4,"Home",47,43,83,92,6,10,20,28,25,25,31,33,11,16,29,29,40,45,26,24,5,8,5,0,12,11,25,30,0.647,0.568,0.602,0.522,128.6,124.5,124.5,128.6
"292",2018,12,21," TOR"," CLE",126,110," TOR",16,"Home",48,39,91,82,9,9,31,24,21,23,26,30,13,11,31,29,44,40,21,20,9,5,5,5,8,11,23,23,0.615,0.578,0.577,0.53,134,117,117,134
"293",2018,12,21," BRK"," IND",106,114," IND",8,"Away",33,44,72,82,16,11,31,26,24,15,34,18,11,6,30,23,41,29,28,24,5,10,3,8,20,11,23,26,0.609,0.634,0.569,0.604,114.3,122.9,122.9,114.3
"294",2018,12,21," NYK"," ATL",107,114," ATL",7,"Away",41,43,84,91,8,10,27,29,17,18,24,24,4,15,31,39,35,54,20,29,8,4,3,1,12,16,22,18,0.566,0.561,0.536,0.527,106.4,113.3,113.3,106.4
"295",2018,12,21," BOS"," MIL",107,120," MIL",13,"Away",35,41,91,80,10,16,34,40,27,22,36,28,9,11,27,44,36,55,22,26,13,3,3,6,5,20,16,30,0.501,0.65,0.44,0.613,107.4,120.4,120.4,107.4
"296",2018,12,21," SAS"," MIN",124,98," SAS",26,"Home",46,33,87,83,19,6,33,21,13,26,18,31,11,9,39,30,50,39,36,19,7,11,3,5,16,12,22,19,0.653,0.507,0.638,0.434,126.7,100.1,100.1,126.7
"297",2018,12,21," POR"," UTA",90,120," UTA",30,"Away",35,47,87,85,10,16,32,31,10,10,18,17,13,6,29,36,42,42,17,35,8,7,6,6,14,15,16,21,0.474,0.649,0.46,0.647,93.1,124.2,124.2,93.1
"298",2018,12,21," SAC"," MEM",102,99," SAC",3,"Home",33,37,88,80,15,16,41,32,21,9,29,10,12,8,30,36,42,44,25,24,10,7,5,8,9,18,15,25,0.506,0.586,0.46,0.563,109.6,106.3,106.3,109.6
"299",2018,12,21," LAL"," NOP",112,104," LAL",8,"Home",43,44,92,102,8,8,32,27,18,8,25,16,8,14,40,39,48,53,28,27,7,8,4,6,12,12,17,24,0.544,0.477,0.511,0.471,107,99.3,99.3,107
"300",2018,12,22," LAC"," DEN",132,111," LAC",21,"Home",53,41,92,97,10,9,20,31,16,20,17,25,13,13,43,24,56,37,28,21,7,10,5,5,15,9,23,16,0.663,0.514,0.63,0.469,131.2,110.3,110.3,131.2
"301",2018,12,22," PHI"," TOR",126,101," PHI",25,"Home",46,37,85,95,8,10,24,40,26,17,35,19,4,8,49,33,53,41,33,17,10,5,7,2,11,15,21,24,0.627,0.489,0.588,0.442,117.5,94.2,94.2,117.5
"302",2018,12,22," GSW"," DAL",120,116," GSW",4,"Home",45,42,98,92,15,14,43,39,15,18,16,28,15,11,39,35,54,46,34,28,7,9,7,3,13,13,23,14,0.571,0.556,0.536,0.533,117.2,113.3,113.3,117.2
"303",2018,12,22," UTA"," OKC",106,107," OKC",1,"Away",42,42,93,89,11,9,34,25,11,14,18,22,10,8,34,43,44,51,35,19,12,11,4,5,13,17,19,21,0.525,0.542,0.511,0.522,101.9,102.8,102.8,101.9
"304",2018,12,23," DET"," ATL",95,98," ATL",3,"Away",34,36,83,91,10,6,29,23,17,20,27,25,5,15,36,39,41,54,21,24,6,9,9,9,16,16,25,25,0.501,0.48,0.47,0.429,93.4,96.3,96.3,93.4
"305",2018,12,23," BOS"," CHO",119,103," BOS",16,"Home",43,38,86,88,13,8,39,32,20,19,25,26,11,9,36,28,47,37,30,24,8,9,4,5,14,9,22,17,0.613,0.518,0.576,0.477,122.9,106.3,106.3,122.9
"306",2018,12,23," BRK"," PHO",111,103," BRK",8,"Home",40,43,85,89,10,3,27,17,21,14,33,16,14,10,35,31,49,41,25,24,7,10,4,5,17,12,15,27,0.558,0.536,0.529,0.5,112.9,104.7,104.7,112.9
"307",2018,12,23," CLE"," CHI",92,112," CHI",20,"Away",38,43,84,78,7,11,23,22,9,15,14,17,7,7,24,36,31,43,11,26,5,7,2,3,11,11,20,19,0.51,0.655,0.494,0.622,102.3,124.5,124.5,102.3
"308",2018,12,23," SAC"," NOP",122,117," SAC",5,"Home",42,44,100,94,14,6,31,26,24,23,33,28,12,12,38,46,50,58,26,26,9,6,4,9,9,12,21,29,0.533,0.55,0.49,0.5,114.2,109.5,109.5,114.2
"309",2018,12,23," OKC"," MIN",112,114," MIN",2,"Away",43,41,90,83,9,14,25,27,17,18,22,27,9,6,36,34,45,40,17,25,4,9,10,5,13,15,27,23,0.562,0.601,0.528,0.578,110,112,112,110
"310",2018,12,23," GSW"," LAC",129,127," GSW",2,"Home",42,43,93,80,14,18,40,23,31,23,36,29,15,5,31,37,46,42,22,23,9,1,7,1,7,15,27,25,0.593,0.685,0.527,0.65,129.2,127.2,127.2,129.2
"311",2018,12,25," HOU"," OKC",113,109," HOU",4,"Home",44,43,97,98,14,9,44,30,11,14,17,21,17,18,37,34,54,52,18,23,9,12,4,11,19,15,25,22,0.541,0.508,0.526,0.485,109.7,105.8,105.8,109.7
"312",2018,12,25," GSW"," LAL",101,127," LAL",26,"Away",38,47,93,85,9,13,36,33,16,20,21,27,7,6,30,43,37,49,28,27,5,5,1,3,13,12,21,20,0.494,0.655,0.457,0.629,97.5,122.6,122.6,97.5
"313",2018,12,26," ATL"," IND",121,129," IND",8,"Away",45,46,89,83,17,13,36,27,14,24,18,33,11,10,30,29,41,39,33,35,8,13,6,3,19,16,24,17,0.624,0.661,0.601,0.633,118.3,126.1,126.1,118.3
"314",2018,12,26," CHI"," MIN",94,119," MIN",25,"Away",39,46,95,93,6,11,23,32,10,16,16,19,12,12,33,40,45,52,22,26,6,4,5,1,10,11,21,15,0.461,0.587,0.442,0.554,96,121.6,121.6,96
"315",2018,12,26," DAL"," NOP",122,119," DAL",3,"Home",39,42,81,90,12,12,35,27,32,23,38,30,8,7,38,32,46,39,23,25,3,4,13,2,12,10,25,27,0.624,0.577,0.556,0.533,120.1,117.1,117.1,120.1
"316",2018,12,26," SAS"," DEN",111,103," SAS",8,"Home",42,35,90,90,10,18,32,40,17,15,22,23,7,11,43,36,50,47,29,29,6,10,4,3,10,12,17,17,0.557,0.514,0.522,0.489,111.2,103.2,103.2,111.2
"317",2018,12,27," HOU"," BOS",127,113," HOU",14,"Home",41,38,86,81,18,12,45,31,27,25,35,31,16,6,39,31,55,37,17,28,4,9,4,3,13,11,22,22,0.626,0.597,0.581,0.543,130.3,116,116,130.3
"318",2018,12,27," SAC"," LAL",117,116," SAC",1,"Home",45,45,101,88,10,10,29,25,17,16,21,23,16,9,32,37,48,46,25,25,10,7,5,5,14,17,20,19,0.531,0.591,0.495,0.568,111.7,110.8,110.8,111.7
"319",2018,12,28," IND"," DET",125,88," IND",37,"Home",53,34,87,91,5,9,19,36,14,11,20,12,7,16,36,28,43,44,33,25,11,7,5,6,13,22,17,22,0.652,0.457,0.638,0.423,125.2,88.1,88.1,125.2
"320",2018,12,28," ORL"," TOR",116,87," ORL",29,"Home",44,28,93,95,9,12,26,34,19,19,22,24,11,14,49,27,60,41,29,18,3,4,8,10,15,11,20,21,0.565,0.412,0.522,0.358,115.3,86.4,86.4,115.3
"321",2018,12,28," MIA"," CLE",118,94," MIA",24,"Home",48,31,91,81,10,13,31,37,12,19,16,22,10,9,35,33,45,42,29,21,8,6,5,2,7,14,21,15,0.602,0.518,0.582,0.463,126.5,100.8,100.8,126.5
"322",2018,12,28," NOP"," DAL",114,112," NOP",2,"Home",44,37,96,78,4,15,23,32,22,23,27,33,20,11,29,28,49,39,22,19,7,7,4,6,11,16,28,22,0.528,0.605,0.479,0.571,120.2,118,118,120.2
"323",2018,12,28," DEN"," SAS",102,99," DEN",3,"Home",39,40,85,89,10,8,29,27,14,11,17,20,16,12,36,26,52,38,29,23,5,14,4,3,20,10,20,19,0.551,0.506,0.518,0.494,109.1,105.9,105.9,109.1
"324",2018,12,28," LAL"," LAC",107,118," LAC",11,"Away",36,40,87,91,11,6,30,19,24,32,35,34,8,7,42,46,50,53,23,21,5,10,2,4,17,12,22,29,0.522,0.557,0.477,0.473,97.8,107.9,107.9,97.8
"325",2018,12,29," MIL"," BRK",129,115," MIL",14,"Home",47,38,96,79,21,15,51,35,14,24,16,35,5,5,34,35,39,40,30,28,6,6,5,3,10,14,22,17,0.626,0.609,0.599,0.576,124.5,111,111,124.5
"326",2018,12,29," NOP"," HOU",104,108," HOU",4,"Away",41,35,92,81,9,16,28,46,13,22,17,28,8,8,37,31,45,39,25,21,7,9,5,7,14,12,23,20,0.523,0.579,0.495,0.531,105.6,109.6,109.6,105.6
"327",2018,12,29," WAS"," CHO",130,126," WAS",4,"Home",48,47,93,90,13,13,37,31,21,19,24,24,9,10,33,31,42,41,35,22,8,9,6,4,12,16,18,29,0.628,0.626,0.586,0.594,124.6,120.8,120.8,124.6
"328",2018,12,29," ATL"," CLE",111,108," ATL",3,"Home",43,40,98,85,10,5,37,23,15,23,25,29,17,10,36,34,53,44,27,27,7,9,4,2,13,12,25,23,0.509,0.552,0.49,0.5,111.3,108.3,108.3,111.3
"329",2018,12,29," PHO"," DEN",118,122," DEN",4,"Away",49,42,91,76,11,18,29,35,9,20,14,26,12,10,25,30,37,40,29,31,15,10,5,3,13,21,21,20,0.607,0.698,0.599,0.671,121.8,125.9,125.9,121.8
"330",2018,12,29," POR"," GSW",105,115," GSW",10,"Away",39,40,91,80,9,12,31,25,18,23,22,28,11,5,35,37,46,42,18,27,6,9,4,4,13,12,17,18,0.521,0.623,0.478,0.575,106.1,116.2,116.2,106.1
"331",2018,12,29," LAC"," SAS",111,122," SAS",11,"Away",36,44,82,87,9,6,20,23,30,28,38,31,7,8,33,41,40,49,22,27,9,10,2,4,17,15,25,25,0.562,0.606,0.494,0.54,104.5,114.9,114.9,104.5
"332",2018,12,30," ORL"," DET",109,107," ORL",2,"Home",40,39,85,92,7,8,24,31,22,21,24,23,9,17,36,34,45,51,21,21,7,6,4,2,13,11,20,21,0.57,0.524,0.512,0.467,113.8,111.7,111.7,113.8
"333",2018,12,30," MIA"," MIN",104,113," MIN",9,"Away",37,38,90,94,8,8,24,24,22,29,28,36,17,17,35,32,52,49,19,24,8,11,6,10,19,10,28,22,0.508,0.514,0.456,0.447,104.3,113.4,113.4,104.3
"334",2018,12,30," DAL"," OKC",105,103," DAL",2,"Home",37,40,81,93,14,9,39,38,17,14,22,21,9,7,40,32,49,39,21,17,8,15,3,2,23,11,19,23,0.579,0.504,0.543,0.478,101.7,99.8,99.8,101.7
"335",2018,12,30," POR"," PHI",129,95," POR",34,"Home",49,34,83,96,12,8,22,43,19,19,25,27,7,9,52,27,59,36,28,18,2,15,2,2,21,11,22,21,0.686,0.44,0.663,0.396,120.3,88.6,88.6,120.3
"336",2018,12,31," IND"," ATL",116,108," IND",8,"Home",42,41,84,95,11,13,24,32,21,13,29,19,8,21,31,32,39,53,29,24,13,8,6,5,11,17,18,23,0.599,0.522,0.565,0.5,119.7,111.4,111.4,119.7
"337",2018,12,31," CHO"," ORL",125,100," CHO",25,"Home",42,38,85,92,11,10,24,35,30,14,33,19,6,13,40,35,46,48,29,22,8,6,1,5,8,11,16,21,0.628,0.498,0.559,0.467,127.6,102.1,102.1,127.6
"338",2018,12,31," HOU"," MEM",113,101," HOU",12,"Home",31,38,70,82,18,6,41,25,33,19,45,30,7,6,39,33,46,39,19,24,5,11,4,4,13,10,25,31,0.629,0.53,0.571,0.5,118.1,105.5,105.5,118.1
"339",2018,12,31," SAS"," BOS",120,111," SAS",9,"Home",45,43,91,88,14,11,26,34,16,14,18,20,8,9,35,31,43,40,27,30,6,5,4,8,11,12,17,17,0.607,0.573,0.571,0.551,121.7,112.5,112.5,121.7
"340",2018,12,31," NOP"," MIN",123,114," NOP",9,"Home",45,43,87,93,14,9,25,28,19,19,21,23,11,12,33,27,44,39,28,29,3,10,2,9,15,7,21,18,0.639,0.553,0.598,0.511,127.9,118.5,118.5,127.9
"341",2018,12,31," OKC"," DAL",122,102," OKC",20,"Home",46,31,103,74,6,14,24,38,24,26,35,34,11,5,35,44,46,49,22,21,13,7,3,3,10,26,30,29,0.515,0.573,0.476,0.514,109.6,91.6,91.6,109.6
"342",2018,12,31," PHO"," GSW",109,132," GSW",23,"Away",37,46,85,84,9,14,26,28,26,26,30,32,7,7,31,37,38,44,20,31,7,7,3,8,13,15,29,24,0.555,0.673,0.488,0.631,105.8,128.1,128.1,105.8
"343",2019,1,1," TOR"," UTA",122,116," TOR",6,"Home",45,42,82,97,7,9,20,32,25,23,35,29,5,12,40,31,45,43,18,23,4,6,6,4,9,4,21,27,0.626,0.528,0.591,0.479,122.9,116.9,116.9,122.9
"344",2019,1,1," MIL"," DET",121,98," MIL",23,"Home",47,35,79,92,10,12,27,33,17,16,26,21,5,14,38,29,43,43,28,23,7,7,6,2,13,14,19,26,0.669,0.484,0.658,0.446,123.9,100.3,100.3,123.9
"345",2019,1,1," DEN"," NYK",115,108," DEN",7,"Home",44,42,95,93,12,11,34,27,15,13,23,18,16,15,37,28,53,43,36,28,7,4,6,3,8,8,19,21,0.547,0.535,0.526,0.511,124.4,116.9,116.9,124.4
"346",2019,1,1," LAC"," PHI",113,119," PHI",6,"Away",42,42,91,87,5,12,25,26,24,23,34,33,12,17,29,38,41,55,18,25,12,7,0,7,13,20,29,28,0.533,0.586,0.489,0.552,109,114.7,114.7,109
"347",2019,1,2," BRK"," NOP",126,121," BRK",5,"Home",47,46,93,87,16,10,31,23,16,19,21,27,12,10,31,31,43,41,27,19,7,7,5,5,10,12,23,20,0.616,0.612,0.591,0.586,128.1,123,123,128.1
"348",2019,1,2," BOS"," MIN",115,102," BOS",13,"Home",45,40,76,84,12,7,30,23,13,15,15,21,3,8,30,26,33,34,34,24,10,7,9,2,16,14,21,16,0.696,0.547,0.671,0.518,120.4,106.8,106.8,120.4
"349",2019,1,2," MEM"," DET",94,101," DET",7,"Away",36,36,78,83,4,16,18,40,18,13,21,22,8,7,36,35,44,42,21,23,2,7,5,3,11,7,22,17,0.539,0.545,0.487,0.53,104.6,112.4,112.4,104.6
"350",2019,1,2," PHO"," PHI",127,132," PHI",5,"Away",43,40,95,74,11,11,34,24,30,41,36,54,13,8,24,36,37,44,22,27,10,9,3,3,15,17,34,30,0.573,0.675,0.511,0.615,119.2,123.9,123.9,119.2
"351",2019,1,3," SAC"," DEN",113,117," DEN",4,"Away",45,41,90,89,13,14,31,39,10,21,15,30,7,16,26,38,33,54,25,24,5,3,3,3,8,14,23,20,0.585,0.572,0.572,0.539,117.7,121.9,121.9,117.7
"352",2019,1,4," CLE"," UTA",91,117," UTA",26,"Away",32,42,82,82,11,14,21,35,16,19,17,22,7,8,32,39,39,47,14,28,6,6,1,9,13,11,21,19,0.508,0.638,0.457,0.598,97.4,125.2,125.2,97.4
"353",2019,1,4," MEM"," BRK",100,109," BRK",9,"Away",42,36,93,79,5,13,24,34,11,24,15,26,8,8,32,37,40,45,23,25,9,6,5,2,13,20,24,19,0.502,0.603,0.478,0.538,98.8,107.7,107.7,98.8
"354",2019,1,4," MIL"," ATL",144,112," MIL",32,"Home",55,37,100,85,14,14,40,41,20,24,28,35,12,5,42,26,54,31,36,26,11,11,8,3,14,21,26,23,0.641,0.558,0.62,0.518,128.3,99.8,99.8,128.3
"355",2019,1,4," PHO"," LAC",111,121," LAC",10,"Away",41,43,77,84,9,10,19,24,20,25,27,32,7,16,18,27,25,43,24,31,13,12,9,7,17,20,26,27,0.624,0.617,0.591,0.571,115,125.4,125.4,115
"356",2019,1,4," LAL"," NYK",112,119," NYK",7,"Away",43,37,98,99,11,11,37,37,15,34,20,41,12,13,43,43,55,56,23,20,4,12,7,4,16,6,27,20,0.524,0.508,0.495,0.429,104.1,110.6,110.6,104.1
"357",2019,1,5," DET"," UTA",105,110," UTA",5,"Away",39,39,82,82,11,7,25,21,16,25,20,32,5,7,39,35,44,42,18,24,7,12,2,6,18,12,23,23,0.578,0.572,0.543,0.518,103.9,108.9,108.9,103.9
"358",2019,1,5," PHI"," DAL",106,100," PHI",6,"Home",39,38,83,88,6,9,26,31,22,15,33,23,8,9,41,40,49,49,31,27,7,4,5,3,10,15,20,23,0.543,0.51,0.506,0.483,105.5,99.5,99.5,105.5
"359",2019,1,5," CLE"," NOP",98,133," NOP",35,"Away",36,47,88,81,12,14,33,27,14,25,18,29,10,10,24,34,34,44,22,29,12,13,3,7,17,14,23,18,0.511,0.709,0.477,0.667,100.3,136.1,136.1,100.3
"360",2019,1,5," MIL"," TOR",116,123," TOR",7,"Away",40,42,81,82,14,14,37,31,22,25,27,31,4,4,34,34,38,38,29,28,9,9,2,6,14,11,20,22,0.624,0.643,0.58,0.598,114.8,121.7,121.7,114.8
"361",2019,1,5," SAS"," MEM",108,88," SAS",20,"Home",36,31,73,82,7,11,22,28,29,15,35,19,3,8,40,34,43,42,26,21,10,12,3,3,15,20,19,29,0.611,0.487,0.541,0.445,108.4,88.3,88.3,108.4
"362",2019,1,5," POR"," HOU",110,101," POR",9,"Home",43,39,94,84,9,13,28,38,15,10,20,12,17,10,30,30,47,40,27,13,7,6,2,5,9,12,11,22,0.535,0.566,0.505,0.542,122.2,112.2,112.2,122.2
"363",2019,1,6," CHI"," BRK",100,117," BRK",17,"Away",41,42,88,83,7,16,18,46,11,17,15,22,11,6,33,32,44,38,20,29,6,6,4,3,12,9,15,16,0.529,0.631,0.506,0.602,106.8,125,125,106.8
"364",2019,1,6," MIN"," LAL",108,86," MIN",22,"Home",41,32,89,87,11,5,32,22,15,17,21,28,8,12,42,36,50,48,24,20,10,6,9,4,14,21,27,20,0.55,0.433,0.522,0.397,103.8,82.6,82.6,103.8
"365",2019,1,6," ATL"," MIA",106,82," ATL",24,"Home",43,31,91,87,10,5,24,34,10,15,13,27,14,12,45,29,59,41,25,23,7,11,2,7,17,13,22,17,0.548,0.415,0.527,0.385,108.9,84.2,84.2,108.9
"366",2019,1,6," OKC"," WAS",98,116," WAS",18,"Away",38,44,88,101,10,10,25,37,12,18,19,22,7,16,34,39,41,55,22,25,8,8,3,8,14,9,17,16,0.509,0.524,0.489,0.485,97.6,115.6,115.6,97.6
"367",2019,1,6," PHO"," CHO",113,119," CHO",6,"Away",43,44,83,91,10,7,25,25,17,24,19,34,3,14,33,32,36,46,23,22,8,9,4,1,14,15,25,21,0.618,0.562,0.578,0.522,109.9,115.8,115.8,109.9
"368",2019,1,7," DET"," SAS",107,119," SAS",12,"Away",42,43,85,79,9,7,32,20,14,26,17,32,9,9,28,29,37,38,22,24,5,5,2,5,10,9,22,15,0.579,0.639,0.547,0.589,117.4,130.5,130.5,117.4
"369",2019,1,7," HOU"," DEN",125,113," HOU",12,"Home",38,44,76,93,22,7,47,29,27,18,34,21,4,14,30,32,34,46,28,26,8,7,3,3,15,14,23,21,0.687,0.553,0.645,0.511,125.8,113.7,113.7,125.8
"370",2019,1,7," MIL"," UTA",114,102," MIL",12,"Home",46,36,98,86,9,14,25,37,13,16,16,23,10,11,36,35,46,46,27,20,10,6,6,6,10,15,19,21,0.543,0.531,0.515,0.5,114.2,102.1,102.1,114.2
"371",2019,1,7," NOP"," MEM",114,95," NOP",19,"Home",44,35,79,78,6,10,17,30,20,15,29,18,5,6,35,30,40,36,27,28,13,5,4,7,14,18,18,23,0.621,0.553,0.595,0.513,116.5,97.1,97.1,116.5
"372",2019,1,7," POR"," NYK",111,101," POR",10,"Home",40,36,85,89,11,7,31,23,20,22,29,27,12,14,39,34,51,48,25,18,7,9,5,2,14,11,21,19,0.568,0.501,0.535,0.444,114.5,104.2,104.2,114.5
"373",2019,1,7," SAC"," ORL",111,95," SAC",16,"Home",45,32,98,87,10,13,34,37,11,18,20,24,9,5,48,41,57,46,24,15,11,8,4,1,9,16,18,15,0.52,0.487,0.51,0.443,104.8,89.7,89.7,104.8
"374",2019,1,8," CLE"," IND",115,123," IND",8,"Away",41,49,76,91,13,10,29,26,20,15,23,19,8,6,27,26,35,32,24,34,4,11,3,0,16,6,20,18,0.668,0.619,0.625,0.593,121.8,130.3,130.3,121.8
"375",2019,1,8," PHI"," WAS",132,115," PHI",17,"Home",49,42,88,84,17,14,33,32,17,17,25,21,13,6,36,28,49,34,39,26,10,14,2,3,19,16,20,18,0.667,0.617,0.653,0.583,128.3,111.8,111.8,128.3
"376",2019,1,8," TOR"," ATL",104,101," TOR",3,"Home",37,40,80,87,10,10,32,27,20,11,27,16,6,13,33,37,39,50,26,22,18,12,7,2,18,26,20,22,0.566,0.537,0.525,0.517,100.2,97.3,97.3,100.2
"377",2019,1,8," OKC"," MIN",117,119," MIN",2,"Away",43,38,85,90,12,11,30,31,19,32,26,40,10,15,33,27,43,42,22,25,4,9,5,4,16,10,30,23,0.607,0.553,0.576,0.483,118.3,120.3,120.3,118.3
"378",2019,1,8," LAC"," CHO",128,109," LAC",19,"Home",48,36,93,90,14,12,30,33,18,25,21,29,7,10,38,33,45,43,28,20,6,5,11,5,10,11,24,20,0.626,0.53,0.591,0.467,125.8,107.1,107.1,125.8
"379",2019,1,9," BOS"," IND",135,108," BOS",27,"Home",50,39,88,91,14,9,32,28,21,21,24,33,9,12,39,27,48,39,32,26,7,6,7,0,13,11,25,18,0.685,0.512,0.648,0.478,133.3,106.6,106.6,133.3
"380",2019,1,9," WAS"," PHI",123,106," WAS",17,"Home",47,37,87,86,13,8,27,27,16,24,21,31,11,17,28,29,39,46,26,23,16,12,2,3,18,24,21,20,0.639,0.532,0.615,0.477,120.5,103.8,103.8,120.5
"381",2019,1,9," BRK"," ATL",116,100," BRK",16,"Home",43,36,95,99,10,6,30,35,20,22,26,25,18,18,36,34,54,52,21,17,10,8,9,6,18,19,28,24,0.545,0.455,0.505,0.394,110.7,95.4,95.4,110.7
"382",2019,1,9," HOU"," MIL",109,116," MIL",7,"Away",32,44,85,91,18,8,48,27,27,20,32,24,14,10,32,39,46,49,19,26,4,11,7,5,18,13,18,25,0.55,0.571,0.482,0.527,107.7,114.6,114.6,107.7
"383",2019,1,9," DAL"," PHO",104,94," DAL",10,"Home",30,36,70,84,12,7,34,25,32,15,45,21,8,7,34,30,42,37,21,22,7,10,5,8,19,15,17,34,0.579,0.504,0.514,0.47,105.8,95.6,95.6,105.8
"384",2019,1,10," DEN"," LAC",121,100," DEN",21,"Home",50,38,99,87,11,6,28,24,10,18,13,26,15,8,38,30,53,38,29,21,7,4,8,6,9,12,23,16,0.578,0.508,0.561,0.471,123.5,102,102,123.5
"385",2019,1,10," SAC"," DET",112,102," SAC",10,"Home",44,35,86,82,9,11,22,38,15,21,20,24,11,9,36,28,47,37,29,22,7,13,8,3,19,19,22,21,0.591,0.551,0.564,0.494,111.5,101.6,101.6,111.5
"386",2019,1,11," PHI"," ATL",121,123," ATL",2,"Away",45,45,87,81,11,12,33,25,20,21,27,27,11,15,19,29,30,44,31,27,13,7,4,4,15,21,23,24,0.612,0.662,0.58,0.63,123.3,125.4,125.4,123.3
"387",2019,1,11," WAS"," MIL",113,106," WAS",7,"Home",40,40,82,89,18,13,33,40,15,13,20,17,6,10,37,33,43,43,28,26,10,8,3,6,16,15,17,17,0.622,0.549,0.598,0.522,113.7,106.7,106.7,113.7
"388",2019,1,11," NYK"," IND",106,121," IND",15,"Away",39,49,88,94,14,12,39,26,14,11,16,11,8,11,29,36,37,47,22,30,8,8,5,1,16,14,18,15,0.558,0.612,0.523,0.585,106,121,121,106
"389",2019,1,11," TOR"," BRK",122,105," TOR",17,"Home",48,37,105,88,11,11,35,30,15,20,24,30,13,9,42,45,55,54,32,20,10,4,4,4,9,17,22,21,0.528,0.519,0.51,0.483,112.3,96.6,96.6,112.3
"390",2019,1,11," HOU"," CLE",141,113," HOU",28,"Home",46,40,89,89,20,9,52,33,29,24,32,26,8,6,37,33,45,39,28,24,8,12,9,4,15,13,18,24,0.684,0.563,0.629,0.5,132.5,106.1,106.1,132.5
"391",2019,1,11," UTA"," LAL",113,95," UTA",18,"Home",38,37,96,103,15,5,42,27,22,16,32,24,15,16,50,39,65,55,24,14,9,9,9,5,16,12,20,23,0.513,0.418,0.474,0.383,105.1,88.4,88.4,105.1
"392",2019,1,12," LAC"," DET",104,109," DET",5,"Away",36,37,74,85,9,16,18,37,23,19,29,22,6,14,32,34,38,48,25,20,7,12,5,5,17,16,19,26,0.599,0.576,0.547,0.529,109.1,114.3,114.3,109.1
"393",2019,1,12," MIA"," MEM",112,108," MIA",4,"Home",40,39,80,81,15,9,31,29,17,21,24,27,10,10,28,28,38,38,25,18,7,9,4,6,14,10,23,21,0.618,0.581,0.594,0.537,122.9,118.5,118.5,122.9
"394",2019,1,12," ORL"," BOS",105,103," ORL",2,"Home",36,38,84,90,11,8,38,32,22,19,24,28,9,10,41,36,50,46,21,19,2,7,5,3,15,8,20,18,0.555,0.503,0.494,0.467,106.8,104.8,104.8,106.8
