"","year","month","date","home","away","h_points","a_points","winner","winning_margin","win_status","h_fg","a_fg","h_fga","a_fga","h_3p","a_3p","h_3pa","a_3pa","h_ft","a_ft","h_fta","a_fta","h_orb","a_orb","h_drb","a_drb","h_trb","a_trb","h_ast","a_ast","h_stl","a_stl","h_blk","a_blk","h_tov","a_tov","h_pf","a_pf","h_tsp","a_tsp","h_efgp","a_efgp","h_ortg","a_ortg","h_drtg","a_drtg"
"564",2018,3,4," LAC"," BRK",123,120," LAC",3,"Home",44,40,84,92,10,19,27,45,25,21,30,23,7,13,33,31,40,44,18,30,12,8,6,4,10,14,20,21,0.633,0.588,0.583,0.538,124.5,121.5,121.5,124.5
"565",2018,3,5," IND"," MIL",92,89," IND",3,"Home",33,34,77,76,10,7,17,23,16,14,21,16,8,8,29,31,37,39,18,15,13,8,5,7,14,16,15,16,0.533,0.536,0.494,0.493,103.1,99.8,99.8,103.1
"566",2018,3,5," CHI"," BOS",89,105," BOS",16,"Away",32,41,81,84,12,12,33,36,13,11,20,12,7,12,29,41,36,53,18,25,14,7,1,4,13,18,16,13,0.496,0.588,0.469,0.56,94.8,111.9,111.9,94.8
"567",2018,3,5," LAL"," POR",103,108," POR",5,"Away",34,35,87,83,11,10,37,23,24,28,31,38,7,7,40,43,47,50,20,19,9,6,7,5,10,14,24,25,0.512,0.542,0.454,0.482,100,104.8,104.8,100
"568",2018,3,6," CHO"," PHI",114,128," PHI",14,"Away",40,50,80,87,11,16,29,33,23,12,31,15,8,10,25,34,33,44,26,35,7,6,5,4,10,14,12,20,0.609,0.684,0.569,0.667,120,134.8,134.8,120
"569",2018,3,6," TOR"," ATL",106,90," TOR",16,"Home",34,34,88,80,10,6,36,21,28,16,33,21,17,12,28,32,45,44,25,22,12,8,8,6,12,21,21,25,0.517,0.504,0.443,0.463,112.9,95.9,95.9,112.9
"570",2018,3,6," DAL"," DEN",118,107," DAL",11,"Home",43,38,90,92,15,11,27,36,17,20,23,26,9,11,42,38,51,49,24,23,8,5,3,8,15,14,20,16,0.589,0.517,0.561,0.473,112.9,102.4,102.4,112.9
"571",2018,3,6," POR"," NYK",111,87," POR",24,"Home",35,35,81,83,20,7,33,19,21,10,24,15,15,9,36,30,51,39,22,21,4,7,4,7,19,14,15,19,0.606,0.485,0.556,0.464,119.4,93.6,93.6,119.4
"572",2018,3,6," LAC"," NOP",116,121," NOP",5,"Away",46,46,99,103,7,13,27,30,17,16,26,18,10,9,47,42,57,51,25,39,5,11,2,12,13,8,18,20,0.525,0.545,0.5,0.51,105.5,110.1,110.1,105.5
"573",2018,3,7," IND"," UTA",84,104," UTA",20,"Away",34,41,88,80,3,11,23,31,13,11,17,16,14,7,31,35,45,42,12,30,9,9,3,5,12,12,17,18,0.44,0.597,0.403,0.581,92.8,114.9,114.9,92.8
"574",2018,3,7," SAC"," NOP",101,114," NOP",13,"Away",39,47,93,83,9,11,28,26,14,9,17,9,14,5,25,35,39,40,20,26,4,6,5,7,9,16,16,22,0.503,0.655,0.468,0.633,107.2,121,121,107.2
"575",2018,3,7," DEN"," CLE",108,113," CLE",5,"Away",42,44,86,87,10,13,27,29,14,12,18,18,14,7,37,28,51,35,22,25,7,10,2,4,21,10,16,19,0.575,0.595,0.547,0.58,110.5,115.7,115.7,110.5
"576",2018,3,8," CHO"," BRK",111,125," BRK",14,"Away",41,47,85,92,4,11,19,32,25,20,30,22,6,9,30,34,36,43,19,30,5,7,5,7,13,10,21,27,0.565,0.615,0.506,0.571,109.6,123.4,123.4,109.6
"577",2018,3,8," OKC"," PHO",115,87," OKC",28,"Home",42,31,80,92,13,9,33,37,18,16,27,18,6,7,43,36,49,43,21,15,6,9,11,4,18,13,20,25,0.626,0.435,0.606,0.386,111.6,84.4,84.4,111.6
"578",2018,3,8," GSW"," SAS",110,107," GSW",3,"Home",41,43,95,95,8,6,30,22,20,15,23,18,12,10,37,35,49,45,30,29,6,7,12,3,10,12,18,20,0.523,0.52,0.474,0.484,109,106,106,109
"579",2018,3,9," TOR"," HOU",108,105," TOR",3,"Home",41,40,85,81,15,9,38,27,11,16,14,23,12,7,30,29,42,36,22,15,7,9,2,3,16,13,20,13,0.592,0.576,0.571,0.549,115.1,111.9,111.9,115.1
"580",2018,3,9," MEM"," UTA",78,95," UTA",17,"Away",31,33,83,74,6,13,22,32,10,16,14,22,10,8,29,40,39,48,16,26,4,10,5,8,15,17,22,17,0.437,0.568,0.41,0.534,85.3,103.9,103.9,85.3
"581",2018,3,9," MIL"," NYK",120,112," MIL",8,"Home",41,47,73,98,8,7,18,28,30,11,39,14,6,11,36,28,42,39,29,24,8,6,6,5,14,11,16,26,0.665,0.538,0.616,0.515,121,112.9,112.9,121
"582",2018,3,9," NOP"," WAS",97,116," WAS",19,"Away",38,46,82,96,6,9,20,26,15,15,18,20,2,10,36,39,38,49,23,34,3,10,10,4,15,12,18,16,0.539,0.553,0.5,0.526,94.1,112.5,112.5,94.1
"583",2018,3,10," LAC"," ORL",113,105," LAC",8,"Home",41,38,78,84,7,8,18,24,24,21,28,27,8,9,33,24,41,33,17,20,9,12,3,2,15,14,20,19,0.626,0.548,0.571,0.5,117.4,109.1,109.1,117.4
"584",2018,3,11," NYK"," TOR",106,132," TOR",26,"Away",40,47,88,93,7,16,21,35,19,22,24,25,8,14,29,38,37,52,21,32,7,3,4,3,10,11,19,19,0.538,0.635,0.494,0.591,107.8,134.3,134.3,107.8
"585",2018,3,11," MIN"," GSW",109,103," MIN",6,"Home",44,37,95,91,6,10,20,36,15,19,21,21,13,12,37,38,50,50,27,22,7,6,3,7,9,13,15,17,0.523,0.514,0.495,0.462,110.8,104.7,104.7,110.8
"586",2018,3,11," DEN"," SAC",130,104," DEN",26,"Home",50,39,89,91,15,6,37,31,15,20,21,26,8,7,43,31,51,38,38,25,2,3,4,1,7,3,17,21,0.662,0.508,0.646,0.462,135.1,108.1,108.1,135.1
"587",2018,3,11," LAL"," CLE",127,113," LAL",14,"Home",48,41,96,88,13,12,34,31,18,19,20,23,14,7,37,30,51,37,30,22,9,4,4,5,13,12,19,18,0.606,0.576,0.568,0.534,125.8,112,112,125.8
"588",2018,3,12," HOU"," SAS",109,93," HOU",16,"Home",39,33,80,81,13,11,44,28,18,16,23,23,9,7,41,29,50,36,24,20,6,5,4,2,15,13,24,17,0.605,0.51,0.569,0.475,115,98.1,98.1,115
"589",2018,3,12," OKC"," SAC",106,101," OKC",5,"Home",38,38,84,93,16,12,36,33,14,13,18,16,5,13,38,36,43,49,21,21,5,8,6,6,10,11,15,22,0.577,0.505,0.548,0.473,111.2,106,106,111.2
"590",2018,3,12," POR"," MIA",115,99," POR",16,"Home",38,39,83,91,14,10,36,31,25,11,30,16,9,10,41,36,50,46,23,24,5,6,6,4,12,11,15,24,0.598,0.505,0.542,0.484,118,101.6,101.6,118
"591",2018,3,13," PHI"," IND",98,101," IND",3,"Away",35,38,75,95,10,5,30,24,18,20,22,25,7,14,41,31,48,45,24,20,3,13,7,2,21,9,25,23,0.579,0.476,0.533,0.426,100.3,103.4,103.4,100.3
"592",2018,3,13," WAS"," MIN",111,116," MIN",5,"Away",42,46,82,87,8,7,20,21,19,17,25,19,14,11,25,26,39,37,26,23,6,10,4,7,11,10,17,21,0.597,0.608,0.561,0.569,123.9,129.5,129.5,123.9
"593",2018,3,13," ATL"," OKC",107,119," OKC",12,"Away",37,42,87,89,13,16,31,35,20,19,24,25,13,9,34,29,47,38,26,27,5,9,5,11,15,7,25,21,0.548,0.595,0.5,0.562,112.3,124.9,124.9,112.3
"594",2018,3,13," BRK"," TOR",102,116," TOR",14,"Away",35,44,86,91,15,11,36,31,17,17,19,21,9,13,29,40,38,53,21,27,9,7,6,6,11,11,19,20,0.54,0.579,0.494,0.544,107.7,122.5,122.5,107.7
"595",2018,3,13," CHI"," LAC",106,112," LAC",6,"Away",43,37,101,76,7,8,29,29,13,30,15,41,11,6,34,36,45,42,26,27,11,4,2,5,9,14,28,14,0.493,0.595,0.46,0.539,105.2,111.1,111.1,105.2
"596",2018,3,13," PHO"," CLE",107,129," CLE",22,"Away",38,43,98,87,6,17,32,35,25,26,30,30,11,5,36,39,47,44,17,25,10,12,2,9,18,19,21,25,0.481,0.644,0.418,0.592,94.6,114.1,114.1,94.6
"597",2018,3,13," LAL"," DEN",112,103," LAL",9,"Home",40,38,90,86,15,13,40,40,17,14,25,19,12,5,40,39,52,44,20,26,6,12,3,4,15,19,23,26,0.554,0.546,0.528,0.517,107,98.4,98.4,107
"598",2018,3,14," GSW"," LAL",117,106," GSW",11,"Home",44,38,81,84,6,12,20,38,23,18,28,28,11,7,39,28,50,35,25,24,8,11,6,8,21,14,24,19,0.627,0.55,0.58,0.524,114.9,104.1,104.1,114.9
"599",2018,3,15," IND"," TOR",99,106," TOR",7,"Away",40,35,93,79,7,12,24,32,12,24,17,28,11,18,23,39,34,57,17,20,12,4,1,8,8,20,25,19,0.493,0.58,0.468,0.519,107.1,114.7,114.7,107.1
"600",2018,3,15," ATL"," CHO",117,129," CHO",12,"Away",42,46,90,87,16,17,36,33,17,20,26,30,6,6,40,39,46,45,30,30,5,3,2,3,11,10,27,21,0.577,0.644,0.556,0.626,112.6,124.1,124.1,112.6
"601",2018,3,15," NYK"," PHI",110,118," PHI",8,"Away",45,41,87,91,5,15,20,37,15,21,24,34,8,19,36,34,44,53,26,29,8,8,4,3,12,14,25,21,0.564,0.557,0.546,0.533,109.9,117.9,117.9,109.9
"602",2018,3,15," HOU"," LAC",101,96," HOU",5,"Home",35,44,90,97,12,4,41,18,19,4,23,8,16,11,34,34,50,45,20,16,4,3,9,4,11,9,13,21,0.504,0.478,0.456,0.474,108.2,102.8,102.8,108.2
"603",2018,3,15," MEM"," CHI",110,111," CHI",1,"Away",38,35,87,80,13,15,35,41,21,26,25,33,11,8,36,34,47,42,27,23,7,10,4,2,14,13,22,23,0.561,0.587,0.511,0.531,112.5,113.5,113.5,112.5
"604",2018,3,15," DEN"," DET",120,113," DEN",7,"Home",43,44,85,92,12,14,28,27,22,11,28,17,10,9,35,32,45,41,26,30,7,8,8,4,15,11,15,20,0.617,0.568,0.576,0.554,120.1,113.1,113.1,120.1
"605",2018,3,15," UTA"," PHO",116,88," UTA",28,"Home",42,32,97,83,12,7,36,16,20,17,32,24,14,9,39,42,53,51,29,14,12,4,8,4,7,22,20,25,0.522,0.47,0.495,0.428,112.4,85.2,85.2,112.4
"606",2018,3,15," POR"," CLE",113,105," POR",8,"Home",43,41,96,80,12,11,35,33,15,12,19,21,13,2,37,32,50,34,26,17,4,5,3,7,7,11,15,21,0.541,0.588,0.51,0.581,118,109.7,109.7,118
"607",2018,3,16," PHI"," BRK",120,116," PHI",4,"Home",43,40,95,89,12,15,27,30,22,21,26,27,13,11,29,36,42,47,30,25,9,4,3,5,5,12,21,22,0.564,0.575,0.516,0.534,124.3,120.2,120.2,124.3
"608",2018,3,16," OKC"," LAC",121,113," OKC",8,"Home",46,42,94,86,11,11,32,26,18,18,22,23,17,16,29,32,46,48,30,21,17,10,10,3,14,21,20,18,0.584,0.588,0.548,0.552,122,113.9,113.9,122
"609",2018,3,16," LAL"," MIA",91,92," MIA",1,"Away",32,36,76,94,9,10,19,36,18,10,22,14,7,12,42,31,49,43,22,23,5,14,4,6,20,11,17,18,0.531,0.459,0.48,0.436,94.3,95.4,95.4,94.3
"610",2018,3,17," MIL"," ATL",122,117," MIL",5,"Home",41,39,86,85,11,12,25,36,29,27,32,28,9,8,35,36,44,44,31,23,12,7,8,4,12,19,24,25,0.61,0.601,0.541,0.529,117.8,112.9,112.9,117.8
"611",2018,3,17," WAS"," IND",109,102," WAS",7,"Home",40,39,74,86,10,12,20,24,19,12,23,15,6,10,32,28,38,38,29,24,9,6,2,4,14,15,17,18,0.648,0.551,0.608,0.523,117.3,109.8,109.8,117.3
"612",2018,3,17," NYK"," CHO",124,101," NYK",23,"Home",49,33,100,90,12,9,26,33,14,26,18,32,12,13,44,37,56,50,24,11,7,7,5,5,8,10,22,13,0.574,0.485,0.55,0.417,123.6,100.6,100.6,123.6
"613",2018,3,17," SAS"," MIN",117,101," SAS",16,"Home",49,39,96,81,6,7,26,12,13,16,14,20,14,10,27,24,41,34,32,22,11,3,8,2,5,16,17,16,0.573,0.562,0.542,0.525,129.3,111.6,111.6,129.3
"614",2018,3,17," UTA"," SAC",103,97," UTA",6,"Home",33,37,74,86,6,14,24,21,31,9,38,14,8,3,40,30,48,33,21,23,8,11,8,5,15,13,13,30,0.568,0.526,0.486,0.512,105.2,99,99,105.2
"615",2018,3,17," PHO"," GSW",109,124," GSW",15,"Away",39,50,82,95,11,13,24,31,20,11,29,14,9,9,33,34,42,43,22,29,8,8,5,9,19,12,19,21,0.575,0.613,0.543,0.595,106.2,120.8,120.8,106.2
"616",2018,3,17," POR"," DET",100,87," POR",13,"Home",38,31,87,80,8,10,31,25,16,15,18,20,9,8,40,35,49,43,23,17,8,6,8,2,11,12,17,16,0.527,0.49,0.483,0.45,107.7,93.7,93.7,107.7
"617",2018,3,18," TOR"," OKC",125,132," OKC",7,"Away",46,49,81,88,15,10,30,21,18,24,23,34,8,14,23,25,31,39,31,27,5,11,1,2,19,17,25,24,0.686,0.641,0.66,0.614,123.2,130.1,130.1,123.2
"618",2018,3,18," NOP"," BOS",108,89," NOP",19,"Home",41,35,82,87,6,9,18,26,20,10,25,20,5,9,39,35,44,44,33,17,9,8,5,3,10,12,13,21,0.581,0.465,0.537,0.454,111.9,92.2,92.2,111.9
"619",2018,3,18," LAC"," POR",109,122," POR",13,"Away",40,46,89,92,9,14,23,29,20,16,27,20,8,8,30,39,38,47,21,24,8,7,3,6,8,13,17,22,0.54,0.605,0.5,0.576,108.2,121.1,121.1,108.2
"620",2018,3,19," CLE"," MIL",124,117," CLE",7,"Home",43,45,87,88,15,8,38,31,23,19,27,20,12,8,30,24,42,32,24,26,4,11,6,7,13,15,17,23,0.627,0.604,0.58,0.557,126.3,119.1,119.1,126.3
"621",2018,3,19," IND"," LAL",110,100," IND",10,"Home",43,38,87,86,6,8,21,33,18,16,19,23,9,14,35,33,44,47,24,20,9,4,8,3,6,13,16,18,0.577,0.52,0.529,0.488,119.5,108.7,108.7,119.5
"622",2018,3,19," PHI"," CHO",108,94," PHI",14,"Home",42,32,93,84,18,6,44,22,6,24,8,30,17,6,43,33,60,39,30,16,5,8,6,4,15,9,22,12,0.559,0.484,0.548,0.417,113.2,98.5,98.5,113.2
"623",2018,3,19," BRK"," MEM",118,115," BRK",3,"Home",36,46,72,88,16,10,40,23,30,13,40,20,9,11,32,31,41,42,27,21,5,11,9,3,22,16,22,33,0.658,0.594,0.611,0.58,116.9,114,114,116.9
"624",2018,3,19," NYK"," CHI",110,92," NYK",18,"Home",43,33,96,92,11,3,35,30,13,23,17,31,15,14,46,34,61,48,28,21,6,9,7,7,16,11,24,15,0.532,0.435,0.505,0.375,108.9,91,91,108.9
"625",2018,3,20," MIN"," LAC",123,109," MIN",14,"Home",45,40,86,93,10,8,25,24,23,21,24,26,6,11,34,30,40,41,23,21,5,4,6,5,11,10,21,22,0.637,0.522,0.581,0.473,123.7,109.6,109.6,123.7
"626",2018,3,20," UTA"," ATL",94,99," ATL",5,"Away",33,38,89,94,6,9,34,33,22,14,25,19,12,11,39,41,51,52,16,21,8,7,8,3,16,13,22,23,0.47,0.484,0.404,0.452,92.7,97.6,97.6,92.7
"627",2018,3,20," POR"," HOU",111,115," HOU",4,"Away",40,38,81,79,11,19,28,36,20,20,27,29,10,7,34,31,44,38,20,18,6,3,7,4,8,9,18,23,0.598,0.627,0.562,0.601,122.5,126.9,126.9,122.5
"628",2018,3,21," CLE"," TOR",132,129," CLE",3,"Home",47,47,78,88,15,15,24,34,23,20,28,23,4,10,29,23,33,33,28,32,3,4,4,5,9,6,18,23,0.731,0.657,0.699,0.619,142.5,139.3,139.3,142.5
"629",2018,3,21," PHI"," MEM",119,105," PHI",14,"Home",46,40,84,99,11,9,31,27,16,16,20,20,4,15,34,32,38,47,32,25,8,6,4,2,14,13,21,20,0.641,0.487,0.613,0.449,117.7,103.9,103.9,117.7
"630",2018,3,21," BRK"," CHO",105,111," CHO",6,"Away",39,36,93,94,13,3,37,16,14,36,21,47,10,23,36,45,46,68,22,18,6,3,11,2,12,13,36,16,0.513,0.484,0.489,0.399,102.7,108.6,108.6,102.7
"631",2018,3,21," MIA"," NYK",119,98," MIA",21,"Home",45,39,81,89,15,10,34,31,14,10,19,12,5,13,27,27,32,40,31,21,9,6,2,1,7,14,17,16,0.666,0.52,0.648,0.494,132.2,108.9,108.9,132.2
"632",2018,3,21," MIL"," LAC",120,127," LAC",7,"Away",50,45,91,86,8,15,26,30,12,22,17,29,8,16,25,31,33,47,33,26,10,12,5,3,14,19,20,16,0.609,0.643,0.593,0.61,118.6,125.6,125.6,118.6
"633",2018,3,21," NOP"," IND",96,92," NOP",4,"Home",34,34,79,93,8,7,23,22,20,17,24,18,10,15,40,33,50,48,15,15,4,13,11,5,18,14,19,21,0.536,0.456,0.481,0.403,99.8,95.6,95.6,99.8
"634",2018,3,22," CHO"," MEM",140,79," CHO",61,"Home",49,30,92,78,19,4,40,18,23,15,27,21,11,9,42,29,53,38,25,13,10,4,4,7,8,19,17,24,0.674,0.453,0.636,0.41,144,81.2,81.2,144
"635",2018,3,22," NOP"," LAL",128,125," NOP",3,"Home",52,43,95,87,6,17,24,39,18,22,22,28,8,7,34,33,42,40,28,19,13,4,4,3,9,16,19,20,0.611,0.629,0.579,0.592,121.9,119.1,119.1,121.9
"636",2018,3,22," DAL"," UTA",112,119," UTA",7,"Away",42,46,85,87,17,12,32,29,11,15,14,16,8,8,27,31,35,39,22,32,5,11,7,6,14,11,16,19,0.614,0.633,0.594,0.598,118.2,125.6,125.6,118.2
"637",2018,3,23," CLE"," PHO",120,95," CLE",25,"Home",47,38,95,87,8,7,29,28,18,12,24,20,15,7,39,29,54,36,23,24,9,9,4,4,14,17,14,23,0.568,0.496,0.537,0.477,117,92.6,92.6,117
"638",2018,3,23," NYK"," MIN",104,108," MIN",4,"Away",40,35,92,75,12,10,28,26,12,28,17,32,10,6,32,39,42,45,25,23,9,6,0,6,10,14,27,15,0.523,0.606,0.5,0.533,108.1,112.2,112.2,108.1
"639",2018,3,23," TOR"," BRK",116,112," TOR",4,"Home",41,41,86,84,14,11,28,27,20,19,29,31,5,5,38,35,43,40,26,21,5,5,7,9,10,9,24,23,0.587,0.574,0.558,0.554,115.1,111.1,111.1,115.1
"640",2018,3,24," PHI"," MIN",120,108," PHI",12,"Home",42,37,88,96,13,6,37,23,23,28,36,38,7,13,44,40,51,53,33,19,9,7,10,3,15,14,29,27,0.578,0.479,0.551,0.417,108.7,97.8,97.8,108.7
"641",2018,3,24," MEM"," LAL",93,100," LAL",7,"Away",35,35,84,86,5,13,29,38,18,17,22,25,11,11,32,33,43,44,20,19,7,7,6,2,10,11,21,20,0.496,0.515,0.446,0.483,101.8,109.4,109.4,101.8
"642",2018,3,24," DAL"," CHO",98,102," CHO",4,"Away",36,35,91,92,12,12,41,25,14,20,19,29,5,13,47,49,52,62,22,21,10,10,6,4,12,13,22,14,0.493,0.487,0.462,0.446,94,97.8,97.8,94
"643",2018,3,25," BRK"," CLE",114,121," CLE",7,"Away",38,44,83,87,17,12,37,28,21,21,26,26,7,11,31,38,38,49,27,25,7,5,3,2,9,11,23,21,0.604,0.615,0.56,0.575,119.2,126.5,126.5,119.2
"644",2018,3,25," SAC"," BOS",93,104," BOS",11,"Away",38,40,82,72,7,12,26,22,10,12,10,17,7,3,27,32,34,35,18,23,7,9,1,2,14,15,16,11,0.538,0.654,0.506,0.639,102.2,114.3,114.3,102.2
"645",2018,3,25," TOR"," LAC",106,117," LAC",11,"Away",41,44,92,95,16,8,36,18,8,21,14,27,13,12,35,32,48,44,24,17,3,7,6,5,14,8,23,16,0.54,0.547,0.533,0.505,108.3,119.6,119.6,108.3
"646",2018,3,25," OKC"," POR",105,108," POR",3,"Away",37,42,84,90,8,9,27,34,23,15,28,19,13,18,26,31,39,49,16,20,9,8,5,7,10,13,19,19,0.545,0.549,0.488,0.517,116.7,120,120,116.7
"647",2018,3,25," GSW"," UTA",91,110," UTA",19,"Away",38,42,91,87,6,12,15,28,9,14,10,18,14,11,27,36,41,47,24,27,9,6,7,8,11,14,19,16,0.477,0.579,0.451,0.552,98.7,119.3,119.3,98.7
"648",2018,3,26," DET"," LAL",112,106," DET",6,"Home",44,40,100,85,13,6,33,23,11,20,15,25,10,6,40,41,50,47,21,29,4,3,2,7,7,10,26,20,0.525,0.552,0.505,0.506,112,106,106,112
"649",2018,3,26," PHI"," DEN",123,104," PHI",19,"Home",46,36,91,84,13,11,29,32,18,21,25,34,14,9,39,28,53,37,35,27,6,10,6,7,17,15,28,21,0.603,0.525,0.577,0.494,120,101.5,101.5,120
"650",2018,3,27," HOU"," CHI",118,86," HOU",32,"Home",41,34,93,89,18,8,57,37,18,10,21,17,9,13,37,38,46,51,28,17,15,8,6,1,10,18,12,17,0.577,0.446,0.538,0.427,118.4,86.3,86.3,118.4
"651",2018,3,27," MIA"," CLE",98,79," MIA",19,"Home",37,31,78,85,9,4,29,26,15,13,20,19,9,12,35,30,44,42,24,15,10,8,9,1,14,14,18,18,0.565,0.423,0.532,0.388,107.9,86.9,86.9,107.9
"652",2018,3,27," GSW"," IND",81,92," IND",11,"Away",35,39,86,81,5,6,17,21,6,8,9,12,17,8,34,30,51,38,21,22,4,10,9,2,16,10,17,14,0.45,0.533,0.436,0.519,93.6,106.3,106.3,93.6
"653",2018,3,28," PHI"," NYK",118,101," PHI",17,"Home",45,36,98,94,9,9,31,31,19,20,27,26,14,10,44,36,58,46,34,20,9,4,3,5,12,16,19,22,0.537,0.479,0.505,0.431,110.4,94.5,94.5,110.4
"654",2018,3,28," MEM"," POR",108,103," MEM",5,"Home",41,38,84,79,13,8,25,30,13,19,23,30,11,8,35,30,46,38,23,15,7,7,2,8,15,12,24,20,0.574,0.559,0.565,0.532,113.3,108,108,113.3
"655",2018,3,28," MIN"," ATL",126,114," MIN",12,"Home",48,41,90,77,13,13,30,27,17,19,21,23,7,4,30,33,37,37,33,26,9,10,1,2,13,20,20,22,0.635,0.654,0.606,0.617,122.8,111.1,111.1,122.8
"656",2018,3,28," PHO"," LAC",99,111," LAC",12,"Away",38,43,88,80,10,8,34,17,13,17,18,25,9,11,30,40,39,51,17,26,13,7,4,4,14,21,20,17,0.516,0.61,0.489,0.588,99.1,111.1,111.1,99.1
"657",2018,3,28," LAL"," DAL",103,93," LAL",10,"Home",36,33,77,84,9,13,33,44,22,14,32,19,7,6,42,34,49,40,25,17,6,10,5,1,15,10,16,22,0.565,0.503,0.526,0.47,107.2,96.8,96.8,107.2
"658",2018,3,29," MIA"," CHI",103,92," MIA",11,"Home",37,33,82,90,7,6,27,26,22,20,24,26,7,14,37,36,44,50,20,19,7,10,7,5,17,18,23,19,0.556,0.453,0.494,0.4,101.8,90.9,90.9,101.8
"659",2018,3,29," SAS"," OKC",103,99," SAS",4,"Home",34,37,81,85,13,11,31,30,22,14,30,21,14,10,34,33,48,43,22,19,13,11,6,3,16,15,18,23,0.547,0.525,0.5,0.5,108,103.8,103.8,108
"660",2018,3,29," GSW"," MIL",107,116," MIL",9,"Away",41,48,75,87,10,11,20,20,15,9,15,10,2,7,29,29,31,36,26,30,10,16,7,3,18,15,19,17,0.656,0.635,0.613,0.615,110,119.3,119.3,110
"661",2018,3,30," ATL"," PHI",91,101," PHI",10,"Away",36,42,101,95,9,8,39,38,10,9,15,13,15,9,44,44,59,53,24,34,9,10,4,6,16,15,14,18,0.423,0.501,0.401,0.484,86.3,95.8,95.8,86.3
"662",2018,3,30," HOU"," PHO",104,103," HOU",1,"Home",35,41,81,84,14,12,38,32,20,9,29,13,8,8,31,38,39,46,22,23,9,8,7,5,10,17,12,21,0.555,0.574,0.519,0.56,109,108,108,109
"663",2018,3,30," POR"," LAC",105,96," POR",9,"Home",41,36,95,89,8,4,30,13,15,20,16,35,13,11,37,35,50,46,30,13,9,5,10,5,10,10,25,16,0.515,0.46,0.474,0.427,107.3,98.1,98.1,107.3
"664",2018,3,31," SAC"," GSW",96,112," GSW",16,"Away",36,41,87,83,8,9,28,26,16,21,19,28,11,6,36,36,47,42,27,28,5,9,6,6,15,10,23,18,0.503,0.587,0.46,0.548,98.7,115.1,115.1,98.7
"665",2018,4,1," SAS"," HOU",100,83," SAS",17,"Home",40,26,81,77,6,7,17,31,14,24,21,29,8,8,40,34,48,42,19,12,8,3,8,3,8,9,19,19,0.554,0.462,0.531,0.383,112.6,93.5,93.5,112.6
"666",2018,4,1," BRK"," DET",96,108," DET",12,"Away",37,38,87,84,12,7,43,19,10,25,15,32,6,10,34,43,40,53,23,17,5,9,5,3,12,9,22,16,0.513,0.551,0.494,0.494,99.4,111.9,111.9,99.4
"667",2018,4,1," CLE"," DAL",98,87," CLE",11,"Home",35,32,85,79,11,13,26,37,17,10,23,11,10,4,40,34,50,38,21,15,7,5,1,3,11,15,12,20,0.515,0.519,0.476,0.487,104.9,93.1,93.1,104.9
"668",2018,4,1," NOP"," OKC",104,109," OKC",5,"Away",38,41,83,95,11,9,32,31,17,18,23,25,7,14,37,37,44,51,28,24,13,13,3,4,21,18,20,22,0.558,0.514,0.524,0.479,97.8,102.5,102.5,97.8
"669",2018,4,1," GSW"," PHO",117,107," GSW",10,"Home",48,41,89,90,13,11,28,31,8,14,9,16,7,9,38,33,45,42,31,26,10,8,7,4,14,15,14,12,0.629,0.551,0.612,0.517,116.8,106.8,106.8,116.8
"670",2018,4,1," POR"," MEM",113,98," POR",15,"Home",39,40,84,88,12,9,38,21,23,9,25,12,8,9,35,33,43,42,28,20,9,7,2,5,13,17,15,19,0.595,0.525,0.536,0.506,114.8,99.5,99.5,114.8
"671",2018,4,1," LAL"," SAC",83,84," SAC",1,"Away",30,35,75,92,7,7,32,24,16,7,25,14,10,13,37,34,47,47,18,17,5,9,6,5,14,10,15,20,0.483,0.428,0.447,0.418,92.3,93.4,93.4,92.3
"672",2018,4,3," CLE"," TOR",112,106," CLE",6,"Home",38,42,77,94,13,11,30,34,23,11,26,14,2,9,40,37,42,46,18,28,8,7,6,1,12,11,17,23,0.633,0.529,0.578,0.505,113.3,107.3,107.3,113.3
"673",2018,4,3," PHI"," BRK",121,95," PHI",26,"Home",50,34,91,81,9,17,21,42,12,10,18,23,7,3,48,33,55,36,28,20,10,5,10,6,10,18,22,15,0.612,0.521,0.599,0.525,117.6,92.3,92.3,117.6
"674",2018,4,3," NYK"," ORL",73,97," ORL",24,"Away",30,37,86,88,4,11,27,36,9,12,12,18,7,11,35,42,42,53,17,28,5,7,9,5,11,11,17,12,0.4,0.506,0.372,0.483,78.3,104.1,104.1,78.3
"675",2018,4,3," CHI"," CHO",120,114," CHI",6,"Home",46,40,99,81,15,13,34,34,13,21,18,28,11,10,33,39,44,49,26,24,9,3,4,4,7,20,20,16,0.561,0.611,0.54,0.574,118.4,112.5,112.5,118.4
"676",2018,4,3," HOU"," WAS",120,104," HOU",16,"Home",43,38,84,72,16,12,46,25,18,16,27,23,10,3,36,33,46,36,26,25,13,6,3,1,9,17,14,21,0.626,0.633,0.607,0.611,127,110.1,110.1,127
"677",2018,4,3," MIL"," BOS",106,102," MIL",4,"Home",43,38,79,81,5,7,20,23,15,19,21,24,9,10,32,27,41,37,27,19,6,10,5,6,15,17,23,17,0.601,0.557,0.576,0.512,111.9,107.7,107.7,111.9
"678",2018,4,3," OKC"," GSW",107,111," GSW",4,"Away",35,41,93,83,9,8,38,29,28,21,37,24,22,6,36,34,58,40,13,27,8,9,3,5,16,13,20,25,0.49,0.593,0.425,0.542,107.8,111.8,111.8,107.8
