"","year","month","date","home","away","h_points","a_points","winner","winning_margin","win_status","h_fg","a_fg","h_fga","a_fga","h_3p","a_3p","h_3pa","a_3pa","h_ft","a_ft","h_fta","a_fta","h_orb","a_orb","h_drb","a_drb","h_trb","a_trb","h_ast","a_ast","h_stl","a_stl","h_blk","a_blk","h_tov","a_tov","h_pf","a_pf","h_tsp","a_tsp","h_efgp","a_efgp","h_ortg","a_ortg","h_drtg","a_drtg"
"594",2017,3,10," CHO"," ORL",121,81," CHO",40,"Home",47,31,79,76,10,5,21,27,17,14,20,22,6,8,37,23,43,31,34,19,6,4,5,2,7,10,17,24,0.689,0.473,0.658,0.441,139.8,93.6,93.6,139.8
"595",2017,3,10," ATL"," TOR",105,99," ATL",6,"Home",39,37,75,92,8,4,22,25,19,21,29,27,8,16,37,30,45,46,24,19,8,17,6,5,21,11,20,28,0.598,0.477,0.573,0.424,107.4,101.3,101.3,107.4
"596",2017,3,10," CHI"," HOU",94,115," HOU",21,"Away",38,37,98,89,9,15,39,47,9,26,12,32,11,11,38,43,49,54,24,26,9,11,4,4,18,17,21,15,0.455,0.558,0.434,0.5,87.8,107.5,107.5,87.8
"597",2017,3,10," MIL"," IND",99,85," MIL",14,"Home",33,33,64,75,7,2,17,18,26,17,30,22,5,8,29,28,34,36,17,15,13,14,6,3,20,18,21,24,0.641,0.502,0.57,0.453,108.2,92.9,92.9,108.2
"598",2017,3,10," MIN"," GSW",103,102," MIN",1,"Home",39,41,88,88,4,7,14,24,21,13,27,17,14,12,32,31,46,43,21,25,6,9,3,5,11,12,18,21,0.516,0.534,0.466,0.506,110.4,109.3,109.3,110.4
"599",2017,3,10," DAL"," BRK",105,96," DAL",9,"Home",33,34,78,78,14,9,33,31,25,19,28,23,7,4,40,31,47,35,16,23,5,9,0,2,15,12,18,28,0.581,0.545,0.513,0.494,110.4,100.9,100.9,110.4
"600",2017,3,11," OKC"," UTA",112,104," OKC",8,"Home",43,36,86,75,8,9,23,20,18,23,24,28,12,7,31,29,43,36,23,15,7,9,7,2,12,12,20,17,0.58,0.596,0.547,0.54,121.3,112.6,112.6,121.3
"601",2017,3,11," DET"," NYK",112,92," DET",20,"Home",46,36,96,82,9,13,27,30,11,7,19,11,14,8,37,36,51,44,27,26,14,4,6,7,7,18,15,18,0.537,0.53,0.526,0.518,117.1,96.2,96.2,117.1
"602",2017,3,11," ORL"," CLE",104,116," CLE",12,"Away",38,43,96,86,4,15,21,39,24,15,28,25,14,9,38,43,52,52,17,30,6,1,1,6,5,9,21,18,0.48,0.598,0.417,0.587,107.7,120.1,120.1,107.7
"603",2017,3,11," MIA"," TOR",104,89," MIA",15,"Home",35,33,72,88,11,2,28,15,23,21,33,25,3,16,32,32,35,48,21,7,8,6,10,5,12,12,19,20,0.601,0.449,0.563,0.386,112.9,96.6,96.6,112.9
"604",2017,3,11," DAL"," PHO",98,100," PHO",2,"Away",28,38,74,83,9,6,26,21,33,18,36,20,10,5,38,35,48,40,17,18,2,5,4,7,13,11,17,24,0.545,0.545,0.439,0.494,104.9,107,107,104.9
"605",2017,3,12," BRK"," NYK",120,112," BRK",8,"Home",40,39,87,94,19,8,38,23,21,26,29,32,13,11,42,32,55,43,23,22,7,5,3,8,12,9,23,20,0.601,0.518,0.569,0.457,120.2,112.2,112.2,120.2
"606",2017,3,12," IND"," MIA",102,98," IND",4,"Home",35,39,82,94,5,9,15,32,27,11,32,16,11,19,35,35,46,54,12,18,2,4,4,4,9,8,15,22,0.531,0.485,0.457,0.463,113.7,109.2,109.2,113.7
"607",2017,3,12," PHO"," POR",101,110," POR",9,"Away",41,43,93,86,5,7,14,22,14,17,20,25,6,9,35,40,41,49,20,14,5,7,3,5,9,14,21,24,0.496,0.567,0.468,0.541,99.3,108.2,108.2,99.3
"608",2017,3,12," LAL"," PHI",116,118," PHI",2,"Away",44,41,88,79,4,10,20,24,24,26,28,32,7,4,33,30,40,34,24,28,10,8,10,4,15,16,21,24,0.578,0.634,0.523,0.582,111.2,113.1,113.1,111.2
"609",2017,3,13," CHO"," CHI",109,115," CHI",6,"Away",43,41,93,92,7,14,29,40,16,19,19,22,11,12,33,38,44,50,25,29,4,6,3,5,6,10,18,20,0.538,0.565,0.5,0.522,114.2,120.5,120.5,114.2
"610",2017,3,13," TOR"," DAL",100,78," TOR",22,"Home",37,31,78,85,9,7,25,25,17,9,18,13,9,7,46,27,55,34,19,21,7,4,6,6,12,7,16,19,0.582,0.43,0.532,0.406,113.8,88.7,88.7,113.8
"611",2017,3,13," MEM"," MIL",113,93," MEM",20,"Home",41,31,79,67,14,14,27,26,17,17,23,20,11,8,26,24,37,32,30,21,11,6,0,5,12,16,20,21,0.634,0.613,0.608,0.567,133.4,109.8,109.8,133.4
"612",2017,3,13," MIN"," WAS",119,104," MIN",15,"Home",45,36,86,84,10,7,21,26,19,25,22,31,8,8,38,30,46,38,27,15,8,10,7,2,15,15,24,25,0.622,0.533,0.581,0.47,117.2,102.4,102.4,117.2
"613",2017,3,13," SAS"," ATL",107,99," SAS",8,"Home",39,37,81,81,16,6,34,22,13,19,17,30,7,6,37,30,44,36,31,27,6,13,9,3,21,16,22,20,0.605,0.525,0.58,0.494,105.6,97.7,97.7,105.6
"614",2017,3,13," UTA"," LAC",114,108," UTA",6,"Home",41,39,78,78,14,12,21,30,18,18,22,23,8,3,34,25,42,28,22,16,1,4,3,2,7,6,22,22,0.65,0.613,0.615,0.577,131,124.1,124.1,131
"615",2017,3,13," DEN"," LAL",129,101," DEN",28,"Home",45,42,84,97,17,6,38,20,22,11,25,19,6,16,36,30,42,46,36,17,9,10,7,3,15,16,18,21,0.679,0.479,0.637,0.464,126.1,98.8,98.8,126.1
"616",2017,3,14," CLE"," DET",128,96," CLE",32,"Home",46,37,77,99,19,4,30,19,17,18,23,19,3,16,38,29,41,45,29,20,4,6,3,1,9,8,18,19,0.735,0.447,0.721,0.394,136.9,102.7,102.7,136.9
"617",2017,3,14," BRK"," OKC",104,122," OKC",18,"Away",33,44,71,89,12,10,24,22,26,24,30,34,4,13,28,31,32,44,20,30,6,13,6,6,18,13,23,27,0.618,0.587,0.549,0.551,105.8,124.1,124.1,105.8
"618",2017,3,14," NOP"," POR",100,77," NOP",23,"Home",38,23,80,76,6,11,21,32,18,20,30,26,4,8,45,40,49,48,19,13,10,3,8,1,5,16,18,20,0.536,0.44,0.513,0.375,107.1,82.5,82.5,107.1
"619",2017,3,14," GSW"," PHI",106,104," GSW",2,"Home",32,39,88,89,14,8,32,27,28,18,35,27,13,13,30,39,43,52,24,28,12,10,11,10,18,21,24,26,0.513,0.515,0.443,0.483,101.1,99.2,99.2,101.1
"620",2017,3,15," BOS"," MIN",117,104," BOS",13,"Home",43,40,79,91,13,8,33,27,18,16,21,20,5,15,32,27,37,42,34,26,2,4,5,1,10,8,16,21,0.663,0.521,0.627,0.484,129.3,114.9,114.9,129.3
"621",2017,3,15," DET"," UTA",83,97," UTA",14,"Away",36,36,86,77,3,13,13,28,8,12,12,16,8,6,31,37,39,43,14,28,6,6,4,5,7,15,18,15,0.455,0.577,0.436,0.552,92.4,108,108,92.4
"622",2017,3,15," MIA"," NOP",120,112," MIA",8,"Home",44,42,87,88,16,9,35,22,16,19,19,28,12,8,33,30,45,38,23,21,9,9,3,5,15,13,22,13,0.629,0.558,0.598,0.528,120.6,112.5,112.5,120.6
"623",2017,3,15," CHI"," MEM",91,98," MEM",7,"Away",34,36,91,85,11,11,28,31,12,15,15,18,14,14,31,38,45,52,22,26,6,2,6,3,5,11,19,19,0.466,0.527,0.434,0.488,105.5,113.6,113.6,105.5
"624",2017,3,15," HOU"," LAL",139,100," HOU",39,"Home",50,42,91,91,18,3,43,25,21,13,32,18,13,9,37,29,50,38,37,16,13,10,4,0,19,22,21,25,0.661,0.505,0.648,0.478,126.8,91.3,91.3,126.8
"625",2017,3,15," SAS"," POR",106,110," POR",4,"Away",42,38,88,80,11,9,26,22,11,25,15,28,10,8,31,31,41,39,28,21,7,10,5,1,14,11,20,16,0.56,0.596,0.54,0.531,112.2,116.4,116.4,112.2
"626",2017,3,16," CLE"," UTA",91,83," CLE",8,"Home",36,34,86,82,9,5,33,21,10,10,19,14,11,10,41,37,52,47,14,18,6,6,2,3,10,16,12,16,0.482,0.471,0.471,0.445,98.4,89.8,89.8,98.4
"627",2017,3,16," TOR"," OKC",102,123," OKC",21,"Away",37,47,81,88,5,14,20,25,23,15,30,19,6,10,26,37,32,47,15,33,10,10,10,1,14,18,20,22,0.541,0.638,0.488,0.614,101.1,121.9,121.9,101.1
"628",2017,3,16," ATL"," MEM",91,103," MEM",12,"Away",29,39,71,92,8,10,27,28,25,15,34,18,8,16,30,32,38,48,19,29,6,7,9,5,17,11,17,25,0.529,0.515,0.465,0.478,99.4,112.5,112.5,99.4
"629",2017,3,16," NYK"," BRK",110,121," BRK",11,"Away",41,41,88,86,3,10,18,32,25,29,26,35,5,13,29,38,34,51,20,19,6,5,4,2,7,13,26,23,0.553,0.597,0.483,0.535,111.3,122.4,122.4,111.3
"630",2017,3,16," GSW"," ORL",122,92," GSW",30,"Home",50,35,87,94,10,7,26,27,12,15,23,21,7,16,40,33,47,49,36,15,14,7,9,4,12,19,18,21,0.628,0.446,0.632,0.41,119.2,89.9,89.9,119.2
"631",2017,3,17," BRK"," BOS",95,98," BOS",3,"Away",30,34,83,85,11,7,35,29,24,23,30,29,6,8,35,43,41,51,23,20,7,7,7,6,10,12,25,23,0.494,0.501,0.428,0.441,96.7,99.7,99.7,96.7
"632",2017,3,17," DET"," TOR",75,87," TOR",12,"Away",29,30,83,78,3,9,20,27,14,18,21,20,12,8,37,45,49,53,14,19,5,5,5,2,12,12,17,21,0.407,0.501,0.367,0.442,83.3,96.6,96.6,83.3
"633",2017,3,17," MIA"," MIN",123,105," MIA",18,"Home",50,41,85,82,8,2,26,12,15,21,19,22,10,9,30,19,40,28,29,14,6,6,9,6,15,11,16,21,0.659,0.573,0.635,0.512,132,112.7,112.7,132
"634",2017,3,17," NOP"," HOU",128,112," NOP",16,"Home",49,37,92,91,12,13,34,40,18,25,24,32,9,10,45,36,54,46,29,18,8,6,7,3,13,12,20,19,0.624,0.533,0.598,0.478,121.5,106.3,106.3,121.5
"635",2017,3,18," OKC"," SAC",110,94," OKC",16,"Home",41,35,82,85,10,5,26,21,18,19,25,23,13,9,36,26,49,35,23,16,7,9,4,2,14,12,21,22,0.591,0.494,0.561,0.441,117.7,100.6,100.6,117.7
"636",2017,3,18," ATL"," POR",97,113," POR",16,"Away",32,44,88,87,7,8,26,18,26,17,32,19,12,13,23,41,35,54,22,23,13,9,7,9,13,20,12,22,0.475,0.592,0.403,0.552,97.9,114,114,97.9
"637",2017,3,18," CHO"," WAS",98,93," CHO",5,"Home",35,29,82,79,9,11,24,33,19,24,27,31,6,8,35,36,41,44,23,21,8,6,8,7,7,12,20,21,0.522,0.502,0.482,0.437,105.3,100,100,105.3
"638",2017,3,18," MEM"," SAS",104,96," MEM",8,"Home",32,33,76,75,13,9,30,28,27,21,31,22,7,9,28,33,35,42,20,18,7,2,3,5,10,15,18,25,0.58,0.567,0.507,0.5,116.8,107.8,107.8,116.8
"639",2017,3,18," DEN"," HOU",105,109," HOU",4,"Away",38,38,89,83,10,5,31,24,19,28,30,35,13,10,32,38,45,48,28,20,9,5,3,5,13,14,24,24,0.514,0.554,0.483,0.488,105.2,109.2,109.2,105.2
"640",2017,3,18," GSW"," MIL",117,92," GSW",25,"Home",45,36,75,89,12,9,23,27,15,11,19,14,6,12,38,23,44,35,30,19,5,8,6,7,12,11,16,17,0.702,0.483,0.68,0.455,130,102.3,102.3,130
"641",2017,3,19," BRK"," DAL",104,111," DAL",7,"Away",31,41,72,76,13,10,31,25,29,19,38,25,9,2,32,31,41,33,16,20,2,8,1,3,15,10,22,24,0.586,0.638,0.521,0.605,111.8,119.3,119.3,111.8
"642",2017,3,19," PHI"," BOS",105,99," PHI",6,"Home",41,34,88,84,12,6,33,29,11,25,15,29,8,8,35,33,43,41,29,27,9,8,7,5,15,17,23,15,0.555,0.512,0.534,0.44,104,98.1,98.1,104
"643",2017,3,19," DET"," PHO",112,95," DET",17,"Home",40,35,92,99,12,6,25,22,20,19,30,30,12,11,51,36,63,47,26,16,2,10,4,4,12,4,21,21,0.532,0.423,0.5,0.384,109.3,92.7,92.7,109.3
"644",2017,3,19," TOR"," IND",116,91," TOR",25,"Home",45,33,91,80,12,6,27,23,14,19,16,26,14,9,37,24,51,33,25,22,7,7,7,2,16,13,20,23,0.592,0.498,0.56,0.45,122.9,96.4,96.4,122.9
"645",2017,3,19," LAL"," CLE",120,125," CLE",5,"Away",47,45,91,85,11,13,27,36,15,22,19,27,10,10,30,34,40,44,23,19,5,4,1,2,5,10,25,16,0.604,0.645,0.577,0.606,127.7,133,133,127.7
"646",2017,3,20," CHO"," ATL",105,90," CHO",15,"Home",40,37,80,84,12,12,30,37,13,4,20,10,5,12,28,33,33,45,28,26,12,3,4,5,7,15,13,17,0.591,0.509,0.575,0.512,118.5,101.5,101.5,118.5
"647",2017,3,20," IND"," UTA",107,100," IND",7,"Home",38,40,87,88,10,6,20,25,21,14,23,20,10,13,33,36,43,49,21,20,9,5,9,11,7,10,19,17,0.551,0.517,0.494,0.489,116.8,109.1,109.1,116.8
"648",2017,3,20," BOS"," WAS",110,102," BOS",8,"Home",40,37,93,86,10,8,33,35,20,20,28,26,19,8,34,31,53,39,19,24,10,6,6,4,13,18,24,28,0.522,0.523,0.484,0.477,110,102,102,110
"649",2017,3,20," HOU"," DEN",125,124," HOU",1,"Home",45,44,89,86,17,12,38,29,18,24,23,26,6,8,29,40,35,48,27,26,12,7,2,3,12,19,22,18,0.631,0.636,0.601,0.581,119.2,118.2,118.2,119.2
"650",2017,3,20," OKC"," GSW",95,111," GSW",16,"Away",37,40,87,83,4,15,21,33,17,16,31,21,12,9,28,37,40,46,18,28,10,8,2,8,11,16,19,22,0.472,0.602,0.448,0.572,98.2,114.7,114.7,98.2
"651",2017,3,21," BRK"," DET",98,96," BRK",2,"Home",38,40,88,92,10,5,29,23,12,11,19,16,11,10,35,41,46,51,22,17,1,8,6,8,10,6,13,17,0.509,0.485,0.489,0.462,105.2,103,103,105.2
"652",2017,3,21," NOP"," MEM",95,82," NOP",13,"Home",35,32,88,79,9,9,29,35,16,9,19,13,12,4,39,37,51,41,16,17,8,7,3,3,12,15,17,20,0.493,0.484,0.449,0.462,100.9,87.1,87.1,100.9
"653",2017,3,21," LAL"," LAC",109,133," LAC",24,"Away",43,45,92,84,6,15,20,33,17,28,27,32,14,13,27,35,41,48,23,23,8,4,3,4,8,15,22,21,0.525,0.678,0.5,0.625,112.3,137.1,137.1,112.3
"654",2017,3,22," ORL"," CHO",102,109," CHO",7,"Away",40,42,88,90,14,9,40,27,8,16,10,18,13,12,30,31,43,43,26,24,5,9,3,3,14,10,19,12,0.552,0.557,0.534,0.517,111.3,118.9,118.9,111.3
"655",2017,3,22," BOS"," IND",109,100," BOS",9,"Home",43,38,84,87,11,11,27,28,12,13,14,19,10,18,33,27,43,45,27,20,5,13,2,6,16,13,17,19,0.604,0.524,0.577,0.5,119.2,109.4,109.4,119.2
"656",2017,3,22," CHI"," DET",117,95," CHI",22,"Home",47,39,80,88,11,7,23,20,12,10,19,17,7,16,29,28,36,44,36,18,12,6,2,1,11,15,20,17,0.662,0.497,0.656,0.483,128.1,104,104,128.1
"657",2017,3,22," OKC"," PHI",122,97," OKC",25,"Home",48,37,88,87,4,8,16,25,22,15,30,17,18,6,36,19,54,25,26,19,7,8,8,4,16,9,17,23,0.603,0.513,0.568,0.471,128.2,101.9,101.9,128.2
"658",2017,3,22," WAS"," ATL",104,100," WAS",4,"Home",38,34,95,86,11,8,34,25,17,24,23,29,17,11,37,33,54,44,23,20,9,11,6,5,19,16,26,19,0.495,0.506,0.458,0.442,102.3,98.4,98.4,102.3
"659",2017,3,22," DEN"," CLE",126,113," DEN",13,"Home",51,43,96,85,11,15,26,37,13,12,13,14,10,7,34,31,44,38,35,22,7,4,0,4,6,10,16,12,0.619,0.62,0.589,0.594,133.8,120,120,133.8
"660",2017,3,22," SAC"," MIL",98,116," MIL",18,"Away",41,43,84,81,10,16,26,35,6,14,10,19,8,7,29,31,37,38,19,28,6,9,6,4,12,10,15,11,0.554,0.649,0.548,0.63,108.1,128,128,108.1
"661",2017,3,22," UTA"," NYK",108,101," UTA",7,"Home",41,38,90,80,7,9,28,21,19,16,29,18,20,9,28,27,48,36,18,19,5,5,7,1,8,11,11,26,0.525,0.574,0.494,0.531,123.7,115.7,115.7,123.7
"662",2017,3,23," BRK"," PHO",126,98," BRK",28,"Home",43,34,95,93,8,7,29,25,32,23,42,34,17,15,44,35,61,50,25,16,11,14,5,3,17,19,26,30,0.555,0.454,0.495,0.403,114.5,89,89,114.5
"663",2017,3,23," MIA"," TOR",84,101," TOR",17,"Away",32,35,82,79,6,6,23,23,14,25,23,32,10,11,26,40,36,51,20,10,8,9,11,3,16,17,23,21,0.456,0.543,0.427,0.481,87.8,105.6,105.6,87.8
"664",2017,3,23," DAL"," LAC",97,95," DAL",2,"Home",38,36,82,80,9,9,26,27,12,14,18,21,4,9,30,36,34,45,26,18,11,6,4,2,9,17,18,16,0.539,0.532,0.518,0.506,103.2,101,101,103.2
"665",2017,3,23," SAS"," MEM",97,90," SAS",7,"Home",37,34,77,78,8,10,26,29,15,12,23,15,6,10,29,32,35,42,26,18,6,4,5,4,6,13,19,18,0.557,0.532,0.532,0.5,113.9,105.7,105.7,113.9
"666",2017,3,23," POR"," NYK",110,95," POR",15,"Home",39,36,80,88,11,5,21,22,21,18,29,20,10,9,40,31,50,40,15,23,8,5,2,9,13,11,20,20,0.593,0.491,0.556,0.438,115.4,99.6,99.6,115.4
"667",2017,3,24," CHO"," CLE",105,112," CLE",7,"Away",38,41,90,74,10,9,38,25,19,21,24,24,14,3,28,35,42,38,18,26,6,6,4,5,9,12,17,22,0.522,0.662,0.478,0.615,113.6,121.2,121.2,113.6
"668",2017,3,24," ORL"," DET",115,87," ORL",28,"Home",47,34,91,96,12,2,26,22,9,17,13,20,6,12,41,38,47,50,36,21,4,3,6,3,10,8,17,17,0.594,0.415,0.582,0.365,116.9,88.4,88.4,116.9
"669",2017,3,24," WAS"," BRK",129,108," WAS",21,"Home",49,43,97,82,10,3,26,15,21,19,22,26,11,6,35,32,46,38,29,24,9,5,5,4,10,14,19,22,0.605,0.578,0.557,0.543,127.1,106.4,106.4,127.1
"670",2017,3,24," BOS"," PHO",130,120," BOS",10,"Home",44,39,94,86,14,6,41,19,28,36,35,49,12,10,38,39,50,49,31,23,8,9,5,3,15,13,32,30,0.594,0.558,0.543,0.488,119,109.8,109.8,119
"671",2017,3,24," CHI"," PHI",107,117," PHI",10,"Away",37,46,91,83,10,8,24,25,23,17,31,23,15,11,24,35,39,46,22,23,9,10,5,4,14,18,15,22,0.511,0.628,0.462,0.602,108.2,118.3,118.3,108.2
"672",2017,3,24," HOU"," NOP",117,107," HOU",10,"Home",44,41,93,91,14,14,39,38,15,11,20,14,15,6,44,30,59,36,29,28,5,9,3,7,18,10,19,15,0.575,0.551,0.548,0.527,116,106.1,106.1,116
"673",2017,3,24," GSW"," SAC",114,100," GSW",14,"Home",44,40,89,83,10,10,31,21,16,10,18,13,13,6,31,31,44,37,37,27,14,7,8,4,12,19,15,16,0.588,0.564,0.551,0.542,117.7,103.2,103.2,117.7
"674",2017,3,25," LAC"," UTA",108,95," LAC",13,"Home",38,37,84,86,7,8,27,26,25,13,28,18,11,12,36,31,47,43,14,22,9,5,5,3,10,14,17,22,0.561,0.506,0.494,0.477,115.9,101.9,101.9,115.9
"675",2017,3,25," CLE"," WAS",115,127," WAS",12,"Away",41,49,83,82,12,8,33,18,21,21,27,26,11,11,21,29,32,40,24,24,6,10,6,4,13,11,18,23,0.606,0.68,0.566,0.646,123.9,136.8,136.8,123.9
"676",2017,3,25," POR"," MIN",112,100," POR",12,"Home",45,37,71,76,11,2,22,10,11,24,17,32,4,6,31,21,35,27,24,15,5,10,3,3,14,7,20,14,0.714,0.555,0.711,0.5,127,113.4,113.4,127
"677",2017,3,26," ATL"," BRK",92,107," BRK",15,"Away",34,38,98,86,5,6,27,22,19,25,32,30,26,12,32,38,58,50,16,21,10,13,3,7,20,17,19,25,0.41,0.539,0.372,0.477,90.2,104.9,104.9,90.2
"678",2017,3,26," CHO"," PHO",120,106," CHO",14,"Home",42,41,87,81,14,6,30,16,22,18,24,22,8,8,33,31,41,39,29,25,8,6,2,3,7,12,14,17,0.615,0.584,0.563,0.543,128.2,113.3,113.3,128.2
"679",2017,3,26," HOU"," OKC",137,125," HOU",12,"Home",50,47,79,94,20,11,39,30,17,20,21,28,2,15,34,26,36,41,32,27,8,15,4,3,19,16,23,21,0.776,0.588,0.759,0.559,130.5,119.1,119.1,130.5
"680",2017,3,26," LAC"," SAC",97,98," SAC",1,"Away",32,38,78,84,10,13,29,28,23,9,28,13,6,6,39,40,45,46,20,23,7,5,2,4,9,12,14,25,0.537,0.546,0.474,0.53,104.1,105.1,105.1,104.1
"681",2017,3,26," MIL"," CHI",94,109," CHI",15,"Away",37,46,84,85,7,10,23,21,13,7,17,10,9,10,25,39,34,49,20,33,8,4,0,2,9,14,9,16,0.514,0.61,0.482,0.6,103.6,120.1,120.1,103.6
"682",2017,3,26," BOS"," MIA",112,108," BOS",4,"Home",41,41,77,91,8,7,24,29,22,19,25,24,8,16,27,24,35,40,32,19,8,9,3,5,16,15,19,22,0.636,0.532,0.584,0.489,118.5,114.2,114.2,118.5
"683",2017,3,26," IND"," PHI",107,94," IND",13,"Home",38,35,89,88,7,14,17,41,24,10,29,14,12,8,39,40,51,48,16,19,9,7,4,5,9,14,13,23,0.526,0.499,0.466,0.477,109.8,96.4,96.4,109.8
"684",2017,3,26," LAL"," POR",81,97," POR",16,"Away",33,36,84,89,5,12,21,28,10,13,17,18,1,12,41,49,42,61,19,24,6,8,3,4,10,13,17,16,0.443,0.5,0.423,0.472,82.6,98.9,98.9,82.6
"685",2017,3,27," TOR"," ORL",131,112," TOR",19,"Home",49,43,83,88,10,4,15,20,23,22,35,28,9,8,34,25,43,33,24,19,7,11,8,3,15,11,25,23,0.666,0.558,0.651,0.511,128.8,110.1,110.1,128.8
"686",2017,3,28," CHO"," MIL",108,118," MIL",10,"Away",39,46,80,74,7,14,28,30,23,12,29,17,5,3,26,39,31,42,25,31,7,1,1,3,2,14,12,26,0.582,0.724,0.531,0.716,119.8,130.9,130.9,119.8
"687",2017,3,28," IND"," MIN",114,115," MIN",1,"Away",40,37,81,78,5,9,18,20,29,32,35,37,11,11,26,24,37,35,25,22,8,10,5,9,14,14,22,22,0.591,0.61,0.525,0.532,120.7,121.7,121.7,120.7
"688",2017,3,28," ATL"," PHO",95,91," ATL",4,"Home",34,35,85,96,6,7,27,31,21,14,29,24,9,14,42,34,51,48,24,25,5,12,6,6,19,15,23,31,0.486,0.427,0.435,0.401,91.1,87.3,87.3,91.1
"689",2017,3,28," DET"," MIA",96,97," MIA",1,"Away",36,36,85,79,8,5,27,21,16,20,21,28,16,11,35,33,51,44,20,18,7,5,5,4,12,12,23,18,0.509,0.531,0.471,0.487,107,108.1,108.1,107
"690",2017,3,28," POR"," DEN",122,113," POR",9,"Home",45,44,91,94,8,9,27,30,24,16,33,20,15,12,32,35,47,47,15,23,8,3,5,6,9,12,18,24,0.578,0.55,0.538,0.516,123.3,114.2,114.2,123.3
"691",2017,3,28," LAL"," WAS",108,119," WAS",11,"Away",43,48,85,94,8,6,22,23,14,17,16,25,11,13,32,28,43,41,21,24,6,12,9,3,18,12,19,20,0.587,0.567,0.553,0.543,108.8,119.9,119.9,108.8
"692",2017,3,29," BOS"," MIL",100,103," MIL",3,"Away",35,41,88,78,12,8,37,22,18,13,23,17,15,7,27,28,42,35,24,27,8,9,3,8,16,14,18,21,0.51,0.602,0.466,0.577,108.7,111.9,111.9,108.7
"693",2017,3,29," NOP"," DAL",121,118," NOP",3,"Home",42,44,84,91,12,14,30,27,25,16,33,17,11,8,33,30,44,38,26,25,5,3,5,4,6,5,18,21,0.614,0.599,0.571,0.56,131.4,128.2,128.2,131.4
"694",2017,3,29," LAC"," WAS",133,124," LAC",9,"Home",47,46,83,93,12,13,30,34,27,19,37,29,8,14,33,29,41,43,27,22,6,7,4,0,10,10,22,31,0.67,0.586,0.639,0.565,133.6,124.6,124.6,133.6
"695",2017,3,29," SAC"," UTA",82,112," UTA",30,"Away",34,42,75,79,2,13,15,31,12,15,18,19,2,7,30,36,32,43,14,22,7,10,1,3,13,11,17,18,0.494,0.641,0.467,0.614,89.6,122.4,122.4,89.6
"696",2017,3,30," CHI"," CLE",99,93," CHI",6,"Home",38,37,90,83,12,10,25,27,11,9,18,16,15,9,36,35,51,44,26,23,11,6,3,5,12,15,15,22,0.506,0.516,0.489,0.506,105.8,99.4,99.4,105.8
"697",2017,3,30," PHO"," LAC",118,124," LAC",6,"Away",49,44,92,80,7,12,23,22,13,24,24,34,13,7,30,32,43,39,24,20,6,4,2,4,14,14,27,21,0.575,0.653,0.571,0.625,116.5,122.4,122.4,116.5
"698",2017,3,30," POR"," HOU",117,107," POR",10,"Home",43,40,90,91,13,8,33,34,18,19,22,23,11,13,30,29,41,42,24,18,12,9,8,3,12,18,16,20,0.587,0.529,0.55,0.484,117.8,107.7,107.7,117.8
"699",2017,3,31," CHO"," DEN",122,114," CHO",8,"Home",40,45,86,90,17,16,36,33,25,8,30,11,10,10,33,39,43,49,26,32,10,4,11,1,6,13,17,19,0.615,0.601,0.564,0.589,128.3,119.9,119.9,128.3
"700",2017,3,31," BOS"," ORL",117,116," BOS",1,"Home",38,40,84,98,12,12,33,30,29,24,34,25,5,11,40,37,45,48,27,28,6,9,5,4,11,9,18,21,0.591,0.532,0.524,0.469,113.4,112.4,112.4,113.4
"701",2017,3,31," MEM"," DAL",99,90," MEM",9,"Home",35,29,75,76,11,12,27,34,18,20,20,25,8,6,39,32,47,38,23,15,4,7,4,4,13,8,22,21,0.591,0.517,0.54,0.461,113.3,103,103,113.3
"702",2017,3,31," MIA"," NYK",94,98," NYK",4,"Away",34,38,83,80,8,6,33,16,18,16,25,17,11,8,30,31,41,39,17,25,5,9,4,5,13,14,17,18,0.5,0.56,0.458,0.513,102.4,106.7,106.7,102.4
"703",2017,3,31," OKC"," SAS",95,100," SAS",5,"Away",33,37,81,85,6,9,21,27,23,17,27,27,13,13,33,28,46,41,21,23,7,8,3,11,18,13,21,23,0.511,0.516,0.444,0.488,101.2,106.5,106.5,101.2
"704",2017,4,1," LAC"," LAL",115,104," LAC",11,"Home",38,39,69,90,11,6,25,23,28,20,34,30,4,15,35,26,39,41,24,26,8,12,5,2,17,11,19,27,0.685,0.504,0.63,0.467,119.9,108.4,108.4,119.9
"705",2017,4,1," BRK"," ORL",121,111," BRK",10,"Home",50,45,94,91,8,10,31,25,13,11,16,15,9,11,35,31,44,42,26,26,8,9,5,2,11,14,15,15,0.599,0.569,0.574,0.549,121,111,111,121
"706",2017,4,1," MIN"," SAC",117,123," SAC",6,"Away",39,44,87,78,9,11,27,19,30,24,38,33,10,7,31,33,41,40,27,27,8,5,4,4,10,17,23,27,0.564,0.665,0.5,0.635,116,121.9,121.9,116
"707",2017,4,1," POR"," PHO",130,117," POR",13,"Home",43,44,92,84,15,3,37,10,29,26,31,32,11,13,30,30,41,43,21,17,12,8,3,6,12,17,23,26,0.615,0.596,0.549,0.542,128,115.2,115.2,128
"708",2017,4,2," NYK"," BOS",94,110," BOS",16,"Away",33,40,85,72,7,12,25,37,21,18,25,26,8,5,24,36,32,41,20,22,12,8,2,3,11,17,20,25,0.49,0.659,0.429,0.639,99.3,116.2,116.2,99.3
